identifier,line_no,utility,community,amount,purchased_from,powerhouse_consumption_kwh,peak_consumption_kw,residential_sold_to,commercial_sold_to,com_facil_sold_to,govt_facil_sold_to,unbilled_sold_to,most_recent_fuel_purch_price,fuel_used_gallons,non_fuel_expenses,fuel_cost,total_kwh_purchased,residential_customers,commercial_customers,com_facil_customers,govt_facil_customers,unbilled_customers,other_customers,other_customers_description,diesel_kwh_generated,hydro_kwh_generated,other_1_kwh_type,other_1_kwh_generated,other_2_kwh_type,other_2_kwh_generated,umr_month,fiscal_year,calendar_year
A3315401126225003,0,ALASKA VILLAGE ELECTRIC COOP,Old Harbor,12329.28,NA,2819,159,0,0,0,0,0,0,5825,0,0,0,89,23,9,5,0,0,NA,76094,0,NA,0,NA,0,May,2026,2026
A3315101126225003,0,ALASKA VILLAGE ELECTRIC COOP,Noorvik,44400.16,NA,4488,339,0,0,0,0,0,0,12213,0,0,0,133,13,9,21,0,0,NA,167256,0,NA,0,NA,0,May,2026,2026
A3315201126225003,0,ALASKA VILLAGE ELECTRIC COOP,Nulato,17468.99,NA,1412,191,0,0,0,0,0,0,7468,0,0,0,112,14,12,8,0,0,NA,94155,0,NA,0,NA,0,May,2026,2026
A3314701126225003,0,ALASKA VILLAGE ELECTRIC COOP,Mt. Village,25989.8,NA,0,0,0,0,0,0,0,0,0,0,0,0,158,26,13,21,0,0,NA,0,0,NA,0,NA,0,May,2026,2026
A3314801126225003,0,ALASKA VILLAGE ELECTRIC COOP,New Stuyahok,27934.26,NA,2513,322,0,0,0,0,0,0,12433,0,0,0,101,16,9,22,0,0,NA,165464,0,NA,0,NA,0,May,2026,2026
A3314901126225003,0,ALASKA VILLAGE ELECTRIC COOP,Nightmute,12560.88,NA,0,0,0,0,0,0,0,0,0,0,0,0,54,11,5,8,0,0,NA,0,0,NA,0,NA,0,May,2026,2026
A3315001126225003,0,ALASKA VILLAGE ELECTRIC COOP,Noatak,58126.52,NA,3947,328,0,0,0,0,0,0,11893,0,0,0,107,11,11,16,0,0,NA,164286,0,NA,0,NA,0,May,2026,2026
A3314501126225003,0,ALASKA VILLAGE ELECTRIC COOP,Mekoryuk,12950.38,NA,3983,161,0,0,0,0,0,0,4096,0,0,0,87,18,9,6,0,0,NA,74372,0,NA,0,NA,0,May,2026,2026
A3314601126225003,0,ALASKA VILLAGE ELECTRIC COOP,Minto,15580.69,NA,3671,171,0,0,0,0,0,0,6084,0,0,0,76,14,7,5,0,0,NA,75895,0,NA,0,NA,0,May,2026,2026
A3314301126225003,0,ALASKA VILLAGE ELECTRIC COOP,Lower Kalskag,11864.75,NA,0,0,0,0,0,0,0,0,0,0,0,0,76,5,6,5,0,0,NA,0,0,NA,0,NA,0,May,2026,2026
A3314401126225003,0,ALASKA VILLAGE ELECTRIC COOP,Marshall,21530,NA,4520,251,0,0,0,0,0,0,8622,0,0,0,105,15,16,9,0,0,NA,124358,0,NA,0,NA,0,May,2026,2026
A3314101126225003,0,ALASKA VILLAGE ELECTRIC COOP,Kivalina,22620.26,NA,2335,241,0,0,0,0,0,0,9031,0,0,0,84,17,6,20,0,0,NA,125367,0,NA,0,NA,0,May,2026,2026
A3314201126225003,0,ALASKA VILLAGE ELECTRIC COOP,Koyuk,17306.84,NA,1712,198,0,0,0,0,0,0,6966,0,0,0,84,18,7,19,0,0,NA,96388,0,NA,0,NA,0,May,2026,2026
A3313901126225003,0,ALASKA VILLAGE ELECTRIC COOP,Kasigluk,36660.93,NA,6216,477,0,0,0,0,0,0,15971,0,0,0,112,11,11,11,0,0,NA,231224,0,WIND,20007,NA,0,May,2026,2026
A3314001126225003,0,ALASKA VILLAGE ELECTRIC COOP,Kiana,30179.83,NA,3559,284,0,0,0,0,0,0,10046,0,0,0,115,17,13,6,0,0,NA,139512,0,NA,0,NA,0,May,2026,2026
A3313701126225003,0,ALASKA VILLAGE ELECTRIC COOP,Huslia,23422.18,NA,4738,203,0,0,0,0,0,0,7149,0,0,0,112,15,13,10,0,0,NA,99542,0,NA,0,NA,0,May,2026,2026
A3313801126225003,0,ALASKA VILLAGE ELECTRIC COOP,Kaltag,12603.35,NA,1760,118,0,0,0,0,0,0,4270,0,0,0,68,5,14,11,0,0,NA,54436,0,NA,0,NA,0,May,2026,2026
A3313501126225003,0,ALASKA VILLAGE ELECTRIC COOP,Holy Cross,11905.81,NA,2610,113,0,0,0,0,0,0,3784,0,0,0,64,15,11,9,0,0,NA,48347,0,NA,0,NA,0,May,2026,2026
A3313601126225003,0,ALASKA VILLAGE ELECTRIC COOP,Hooper Bay,70676.98,NA,6503,578,0,0,0,0,0,0,20806,0,0,0,251,21,11,31,0,0,NA,296253,0,NA,0,NA,0,May,2026,2026
A3313301126225003,0,ALASKA VILLAGE ELECTRIC COOP,Goodnews Bay,15341.74,NA,2143,129,0,0,0,0,0,0,4285,0,0,0,75,10,5,6,0,0,NA,61453,0,NA,0,NA,0,May,2026,2026
A3313401126225003,0,ALASKA VILLAGE ELECTRIC COOP,Grayling,14878.84,NA,2265,125,0,0,0,0,0,0,4043,0,0,0,68,16,9,5,0,0,NA,55632,0,NA,0,NA,0,May,2026,2026
A3313101126225003,0,ALASKA VILLAGE ELECTRIC COOP,Emmonak,59056.07,NA,9690,878,0,0,0,0,0,0,34549,0,0,0,210,37,20,25,0,0,NA,446814,0,WIND,29201,NA,0,May,2026,2026
A3313201126225003,0,ALASKA VILLAGE ELECTRIC COOP,Gambell,44288.04,NA,6692,367,0,0,0,0,0,0,13256,0,0,0,169,13,13,20,0,0,NA,195300,0,WIND,24903,NA,0,May,2026,2026
A3312601126225003,0,ALASKA VILLAGE ELECTRIC COOP,Anvik,6140.58,NA,1216,71,0,0,0,0,0,0,2648,0,0,0,37,9,9,11,0,0,NA,29363,0,NA,0,NA,0,May,2026,2026
A3312801126225003,0,ALASKA VILLAGE ELECTRIC COOP,Chevak,32432.68,NA,9636,477,0,0,0,0,0,0,11514,0,0,0,197,23,9,19,0,0,NA,195011,0,WIND,63574,NA,0,May,2026,2026
A3312901126225003,0,ALASKA VILLAGE ELECTRIC COOP,Eek,18834.24,NA,3436,217,0,0,0,0,0,0,7661,0,0,0,110,23,4,7,0,0,NA,101017,0,NA,0,NA,0,May,2026,2026
A3313001126225003,0,ALASKA VILLAGE ELECTRIC COOP,Elim,17436.78,NA,1652,218,0,0,0,0,0,0,7149,0,0,0,85,18,10,19,0,0,NA,92843,0,NA,0,NA,0,May,2026,2026
A3312701126225003,0,ALASKA VILLAGE ELECTRIC COOP,Brevig Mission,19176.06,NA,5417,232,0,0,0,0,0,0,8683,0,0,0,88,18,2,22,0,0,NA,115091,0,NA,0,NA,0,May,2026,2026
A3312301126225003,0,ALASKA POWER & TELEPHONE,Whale Pass,168.63,0,983,98,25452,8006,560,1415,0,3.4294,3512,0,12044.05,0,87,16,2,3,0,0,NA,41570,0,WIND,0,NA,0,May,2026,2026
A3312401126225003,0,ALASKA VILLAGE ELECTRIC COOP,Alakanuk,35897.44,NA,0,0,0,0,0,0,0,0,0,0,0,0,152,18,9,15,0,0,NA,0,0,NA,0,NA,0,May,2026,2026
A3312501126225003,0,ALASKA VILLAGE ELECTRIC COOP,Ambler,29530.17,NA,3178,197,0,0,0,0,0,0,5972,0,0,0,73,15,11,9,0,0,NA,94600,0,NA,0,NA,0,May,2026,2026
A3311951126225003,0,ALASKA POWER & TELEPHONE,Slana,12447.91,0,2519,194,21910,7968,0,8695,0,3.0954,8970,0,27765.74,0,68,13,0,5,0,0,NA,114686,0,WIND,0,NA,0,May,2026,2026
A3312001126225003,0,ALASKA POWER & TELEPHONE,Tetlin,6074.4,0,0,0,18541,2681,5157,8302,0,3.2141,0,0,0,0,60,7,5,3,0,0,NA,0,0,WIND,0,NA,0,May,2026,2026
A3312101126225003,0,ALASKA POWER & TELEPHONE,Thorne Bay; Kasaan,1214.9,0,5356,0,138817,69489,24508,46340,0,3.4294,0,0,0,0,328,125,26,37,0,0,NA,0,0,WIND,0,NA,0,May,2026,2026
A3312201126225003,0,ALASKA POWER & TELEPHONE,Tok; Tanacross,99514.2,0,20249,1467,350651,271514,54975,74239,0,3.2141,56403,0,181284.88,0,802,149,37,47,0,0,NA,849181,0,WIND,0,NA,0,May,2026,2026
A3310101126225003,0,AKHIOK/KAGUYAK ELECTRIC,Akhiok,2866.72,0,2816,99,6262,7459,4423,569,0,5.8711,2760,3000,16204.24,0,29,6,10,1,0,0,NA,21589,0,WIND,0,NA,0,May,2026,2026
A3310501126225003,0,ALASKA POWER & TELEPHONE,Allakaket; Alatna,22699.56,0,4776,115,17725,3351,17778,14820,0,6.2564,4230,0,26464.57,0,70,8,17,7,0,0,NA,52870,0,WIND,0,NA,0,May,2026,2026
A3310601126225003,0,ALASKA POWER & TELEPHONE,Bettles; Evansville,5027.79,0,3797,87,6731,5998,4341,18509,0,4.9562,3344,0,16573.53,0,29,16,8,14,0,0,NA,38990,0,WIND,0,NA,0,May,2026,2026
A3310701126225003,0,ALASKA POWER & TELEPHONE,Chistochina,10078.18,0,122,0,15428,17025,1858,0,0,3.0954,0,0,0,0,51,18,2,0,0,0,NA,0,0,WIND,0,NA,0,May,2026,2026
A3311001126225003,0,ALASKA POWER & TELEPHONE,Dot Lake; Dot Lake Village,3149.8,0,0,0,8010,13365,3918,8222,0,3.2141,0,0,0,0,27,11,6,4,0,0,NA,0,0,WIND,0,NA,0,May,2026,2026
A3311101126225003,0,ALASKA POWER & TELEPHONE,Eagle; Eagle Village,18081.74,0,4140,112,20503,9051,4082,16447,0,3.6881,4676,0,17245.56,0,141,17,10,17,0,0,NA,57989,0,WIND,0,Solar,2666,May,2026,2026
A3311301126225003,0,ALASKA POWER & TELEPHONE,Healy Lake,1602.81,0,427,13,1467,1036,3443,0,0,3.882,507,0,1968.17,0,10,2,3,0,0,0,NA,6546,0,WIND,0,NA,0,May,2026,2026
A3311401126225003,0,ALASKA POWER & TELEPHONE,Hollis,402.02,0,1178,0,59985,409400,0,964,0,3.4294,0,0,0,0,138,22,0,8,0,0,NA,0,0,WIND,0,NA,0,May,2026,2026
A3311501126225003,0,ALASKA POWER & TELEPHONE,Hydaburg,456.7,0,3006,0,44437,29466,10605,25748,0,3.4294,0,0,0,0,116,48,7,12,0,0,NA,0,0,WIND,0,NA,0,May,2026,2026
A3311551126225003,0,ALASKA POWER & TELEPHONE,Klawock,1760.69,0,14304,0,185525,392757,49623,31052,0,3.4294,0,0,0,0,408,151,20,16,0,0,NA,0,0,WIND,0,NA,0,May,2026,2026
A3311601126225003,0,ALASKA POWER & TELEPHONE,Mentasta,12481.38,0,0,0,15927,10100,5113,7367,0,3.0954,0,0,0,0,58,11,7,4,0,0,NA,0,0,WIND,0,NA,0,May,2026,2026
A3311701126225003,0,ALASKA POWER & TELEPHONE,Naukati,279.82,0,984,0,38650,11816,0,5520,0,3.4294,0,0,0,0,89,20,0,2,0,0,NA,0,0,WIND,0,NA,0,May,2026,2026
A3311801126225003,0,ALASKA POWER & TELEPHONE,Northway; Northway Village,21654.5,0,2928,166,35149,23891,6834,19500,0,3.2852,6873,0,22579.18,0,97,20,9,16,0,0,NA,87621,0,WIND,0,NA,0,May,2026,2026
A3317001126225003,0,ALASKA VILLAGE ELECTRIC COOP,Toksook Bay,32424.24,NA,8685,568,0,0,0,0,0,0,19909,0,0,0,145,16,13,10,0,0,NA,315137,0,WIND,19343,NA,0,May,2026,2026
A3317101126225003,0,ALASKA VILLAGE ELECTRIC COOP,Tununak,14129.33,NA,0,0,0,0,0,0,0,0,0,0,0,0,88,12,7,14,0,0,NA,0,0,NA,0,NA,0,May,2026,2026
A3318001126225003,0,ALASKA VILLAGE ELECTRIC COOP,Bethel; Oscarville,151749.79,NA,77042,5632,0,0,0,0,0,0,247013,0,0,0,2158,453,67,103,0,0,NA,3597626,0,WIND,127546,NA,0,May,2026,2026
A3317701126225003,0,ARCTIC VILLAGE COUNCIL,Arctic Village,31710,0,0,134,39472,28152,10734,1138,12851,6.9,10706,3000,73871.4,0,75,5,5,10,9,0,NA,116988,0,WIND,0,NA,0,May,2026,2026
A3319501126225003,0,ALASKA VILLAGE ELECTRIC COOP,Ekwok,9071.74,NA,0,0,0,0,0,0,0,0,0,0,0,0,46,19,9,3,0,0,NA,0,0,NA,0,NA,0,May,2026,2026
A3317201126225003,0,ALASKA VILLAGE ELECTRIC COOP,Upper Kalskag,10505.59,NA,2324,247,0,0,0,0,0,0,8467,0,0,0,56,10,11,13,0,0,NA,115749,0,NA,0,NA,0,May,2026,2026
A3317301126225003,0,ALASKA VILLAGE ELECTRIC COOP,Wales,8175.78,NA,5352,122,0,0,0,0,0,0,5127,0,0,0,31,18,4,14,0,0,NA,61941,0,NA,0,NA,0,May,2026,2026
A3316851126225003,0,ALASKA VILLAGE ELECTRIC COOP,Teller,11945.08,NA,2991,155,0,0,0,0,0,0,5392,0,0,0,68,20,6,18,0,0,NA,72234,0,NA,0,NA,0,May,2026,2026
A3316901126225003,0,ALASKA VILLAGE ELECTRIC COOP,Togiak,42515.35,NA,4698,452,0,0,0,0,0,0,16768,0,0,0,205,39,16,34,0,0,NA,245331,0,NA,0,NA,0,May,2026,2026
A3316501126225003,0,ALASKA VILLAGE ELECTRIC COOP,Shungnak,18027.75,NA,4716,236,0,0,0,0,0,0,8525,0,0,0,51,14,9,7,0,0,NA,123505,0,WIND,9075,NA,0,May,2026,2026
A3316601126225003,0,ALASKA VILLAGE ELECTRIC COOP,St. Mary's,32605.74,NA,24097,853,0,0,0,0,0,0,32957,0,0,0,173,34,17,23,0,0,NA,452404,0,NA,0,NA,0,May,2026,2026
A3316701126225003,0,ALASKA VILLAGE ELECTRIC COOP,St. Michael,18380.04,NA,0,0,0,0,0,0,0,0,0,0,0,0,90,19,10,19,0,0,NA,0,0,NA,0,NA,0,May,2026,2026
A3316801126225003,0,ALASKA VILLAGE ELECTRIC COOP,Stebbins,18416.58,NA,10793,493,0,0,0,0,0,0,14329,0,0,0,142,26,7,19,0,0,NA,270412,0,WIND,81209,NA,0,May,2026,2026
A3316301126225003,0,ALASKA VILLAGE ELECTRIC COOP,Shaktoolik,14436.66,NA,5856,207,0,0,0,0,0,0,5565,0,0,0,64,17,2,18,0,0,NA,94882,0,WIND,23839,NA,0,May,2026,2026
A3316401126225003,0,ALASKA VILLAGE ELECTRIC COOP,Shishmaref,33635.82,NA,4547,256,0,0,0,0,0,0,10043,0,0,0,151,21,8,24,0,0,NA,137956,0,NA,0,NA,0,May,2026,2026
A3316101126225003,0,ALASKA VILLAGE ELECTRIC COOP,Selawik,49352.05,NA,2813,389,0,0,0,0,0,0,15658,0,0,0,156,17,13,20,0,0,NA,197725,0,NA,0,NA,0,May,2026,2026
A3316201126225003,0,ALASKA VILLAGE ELECTRIC COOP,Shageluk,6519.2,NA,1813,100,0,0,0,0,0,0,2931,0,0,0,31,8,8,6,0,0,NA,38930,0,NA,0,NA,0,May,2026,2026
A3315901126225003,0,ALASKA VILLAGE ELECTRIC COOP,Savoonga,41779.1,NA,1943,378,0,0,0,0,0,0,14236,0,0,0,155,29,7,29,0,0,NA,206508,0,NA,0,NA,0,May,2026,2026
A3316001126225003,0,ALASKA VILLAGE ELECTRIC COOP,Scammon Bay,32104.71,NA,3071,333,0,0,0,0,0,0,10931,0,0,0,136,15,8,25,0,0,NA,151929,0,NA,0,NA,0,May,2026,2026
A3328801126225003,0,VENETIE VILLAGE ELECTRIC,Venetie,20811.97,0,0,0,25712,4999,8512,447,0,6.1242,0,3000,0,0,101,11,10,1,3,0,NA,0,0,WIND,0,NA,0,May,2026,2026
A3327301126225003,0,ALASKA VILLAGE ELECTRIC COOP,Twin Hills,6925.88,NA,0,0,0,0,0,0,0,0,0,0,0,0,31,7,4,2,0,0,NA,0,0,NA,0,NA,0,May,2026,2026
A3329001126225003,0,ALASKA VILLAGE ELECTRIC COOP,Yakutat,44838.28,NA,12722,1328,0,0,0,0,0,0,38700,0,0,0,323,113,26,32,0,0,NA,588205,0,NA,0,NA,0,May,2026,2026
A3328701126225003,0,UNGUSRAQ POWER COMPANY,Newtok; Mertavik,20872.96,0,3653,240,39583,16725,0,1086,0,5.6085,12648,3000,70936.31,0,67,8,3,5,0,0,NA,123496,0,WIND,0,NA,0,May,2026,2026
A3323401126225003,0,NOME JOINT UTILITY SYSTEM,Nome,115312.43,NA,121914,4368,659034,746016,343440,751453,0,2.9928,162846,534540.68,487365.51,0,1836,381,122,77,0,0,NA,2773803,0,WIND,0,NA,0,May,2026,2026
A3323301126225003,0,CITY OF NIKOLAI,Nikolai,10010.66,0,1252,81,12168,8974,2826,1297,344,7.3372,3058,3000,22437.16,0,45,15,8,3,1,0,NA,29161,0,WIND,0,NA,0,May,2026,2026
A3325901126225003,0,TANALIAN ELECTRIC COOPERATIVE,Port Alsworth,11954.51,0,1913,216,27795,47549,0,5474,0,5.4068,6424,64506.98,34733.28,0,78,67,0,22,0,0,NA,84498,0,WIND,0,NA,0,May,2026,2026
A3320701126225003,0,CITY OF KING COVE,King Cove,0,0,10761,0,71488,86665,71172,2517,0,0,4404,288.53,0,0,155,147,37,5,0,0,NA,49330,251015,WIND,0,NA,0,May,2026,2026
A3320901126225003,0,ALASKA VILLAGE ELECTRIC COOP,Kobuk,11387.8,NA,0,0,0,0,0,0,0,0,0,0,0,0,37,10,3,5,0,0,NA,0,0,NA,0,NA,0,May,2026,2026
A3321201126225003,0,ALASKA VILLAGE ELECTRIC COOP,Kotlik,29560.93,NA,3303,230,0,0,0,0,0,0,14320,0,0,0,121,18,7,18,0,0,NA,156302,0,NA,0,NA,0,May,2026,2026
A3321001226225003,0,KOKHANOK VILLAGE COUNCIL,Kokhanok,11450.39,NA,3355,82,13168,8998,5013,4262,133,7.3129,3207,6628.79,23452.47,0,59,11,10,5,15,0,NA,38530,0,WIND,0,NA,0,June,2026,2026
A3320101226225003,0,ALASKA POWER & TELEPHONE,Gustavus,29711.71,Gustavus Inc.,5822,775,142769,78906,4326,109314,0,4.9395,27,0,133.37,371393,512,104,7,21,0,0,NA,355,0,WIND,0,NA,0,June,2026,2026
A3320401226225003,0,IGIUGIG ELECTRIC COMPANY,Igiugig,7767.39,Igiugig Village Council,2581,90,7663,9756,4875,636,0,9.4025,2153,8267.32,20243.58,3519,37,10,14,3,0,0,NA,25553,0,WIND,0,NA,0,June,2026,2026
A3320701226225003,0,CITY OF KING COVE,King Cove,0,0,9703,0,66861,83211,71198,2423,0,0,0,1250.26,0,0,146,153,37,5,0,0,NA,0,245862,WIND,0,NA,0,June,2026,2026
A3321301226225003,0,KOTZEBUE ELECTRIC ASSOCIATION,Kotzebue,122855.36,0,36940,0,547117,758215,134602,58222,0,3.1152,110319,0,343665.75,0,1084,108,26,64,0,0,NA,1122443,0,WIND,240000,Solar,238000,June,2026,2026
A3321901226225003,0,LIME VILLAGE ELECTRIC UTILITY,Lime Village,1819.14,0,0,19,1775,1270,1036,250,0,11.92,0,3000,0,0,22,1,6,1,0,0,NA,5191,0,WIND,0,NA,0,June,2026,2026
A3322801226225003,0,NAKNEK ELECTRIC,Naknek;S.Naknek;Kng Slmn,77120.14,NA,57317,13100,302725,2373551,112617,216340,2533,2.6785,224788,1075596.34,602094.66,0,742,328,38,92,3,0,NA,3112267,0,WIND,0,NA,0,June,2026,2026
A3325901226225003,0,TANALIAN ELECTRIC COOPERATIVE,Port Alsworth,11444.78,0,1994,223,26576,50634,0,6031,0,5.4068,6846,10910.1,37014.95,0,79,67,0,30,0,0,NA,90797,0,WIND,0,NA,0,June,2026,2026
A3323301226225003,0,CITY OF NIKOLAI,Nikolai,10010.66,0,1252,81,12168,8974,2826,1297,344,7.3372,3058,3000,22437.16,0,46,15,8,3,1,0,NA,29161,0,WIND,0,NA,0,June,2026,2026
A3325601226225003,0,ST. PAUL MUNICIPAL ELECTRIC,St. Paul,29111.73,NA,7593,420,51544,80751,25816,58630,0,6.55,18444,42000,120808.2,0,123,58,30,17,0,0,NA,235500,0,WIND,0,NA,0,June,2026,2026
A3323401226225003,0,NOME JOINT UTILITY SYSTEM,Nome,99366.66,0,100724,4221,649183,687294,257464,706194,0,2.9928,159632,557029.11,477746.65,0,1854,381,119,77,0,0,NA,2505823,0,WIND,0,NA,0,June,2026,2026
A3323501226225003,0,NORTH SLOPE BOROUGH,Anaktuvuk Pass,501.81,NA,20911,573,51510,211586,2844,1174,0,6.1891,25035,150902.38,154944.12,0,107,57,2,3,1,0,NA,339402,0,WIND,0,NA,0,June,2026,2026
A3323601226225003,0,NORTH SLOPE BOROUGH,Atqasuk,336.63,NA,15953,401,38134,115457,1326,986,0,5.1557,18442,160402.41,95081.42,0,68,52,2,2,1,0,NA,238160,0,WIND,0,NA,0,June,2026,2026
A3323701226225003,0,NORTH SLOPE BOROUGH,Kaktovik,227.19,NA,14839,673,33770,148805,0,39091,0,4.1569,27813,170790.69,115615.86,0,74,52,2,5,1,0,NA,378268,0,WIND,0,NA,0,June,2026,2026
A3323801226225003,0,NORTH SLOPE BOROUGH,Nuiqsut,192.59,NA,24322,956,53640,262389,4017,2612,0,6.5154,1094,161346,7127.85,0,121,73,3,3,1,0,NA,28372,0,WIND,0,NaturalGas,461780,June,2026,2026
A3323901226225003,0,NORTH SLOPE BOROUGH,Point Hope,1068.43,NA,23556,816,116937,183288,0,1160,0,3.8227,36507,222008.98,139555.31,0,210,75,1,4,1,0,NA,471691,0,WIND,0,NA,0,June,2026,2026
A3324001226225003,0,NORTH SLOPE BOROUGH,Point Lay,144.01,NA,1312,451,31545,174590,0,4167,0,5.742,20928,146610.62,120168.58,0,63,47,1,2,1,0,NA,268093,0,WIND,0,NA,0,June,2026,2026
A3324101226225003,0,NORTH SLOPE BOROUGH,Wainwright,790.01,NA,19420,861,78796,248572,2209,3835,0,4.1003,38621,189001.83,158357.69,0,152,69,3,4,1,0,NA,502190,0,WIND,0,NA,0,June,2026,2026
A3324201226225003,0,NUNAM IQUA ELECTRIC COMPANY,Nunam Iqua,8526.82,NA,1693,268,16798,21483,13193,1727,341,4.5411,4594,12840.75,20861.81,0,46,14,4,5,2,0,NA,50239,0,WIND,0,Solar,3575,June,2026,2026
A3324301226225003,0,NUSHAGAK ELECTRIC AND,Dillingham; Aleknagik,73739.34,n/a,43551,2820,380648,964812,74003,55755,0,2.7473,105145,0,288864.86,0,938,432,49,55,0,0,NA,1567477,0,WIND,0,NA,0,June,2026,2026
A3328701226225003,0,UNGUSRAQ POWER COMPANY,Newtok; Mertavik,12293.64,0,1827,198,20661,3704,0,271,0,5.6066,6324,3000,35456.14,0,68,8,3,5,0,0,NA,61748,0,WIND,0,NA,0,June,2026,2026
A3327401226225003,0,UMNAK POWER COMPANY,Nikolski,3402.13,NA,1638,57,3781,6182,5892,836,0,7.7632,3151,2371,24461.84,0,14,10,7,1,0,0,NA,19726,0,WIND,0,NA,0,June,2026,2026
A3328501226225003,0,UNALAKLEET VALLEY ELECTRIC,Unalakleet,30091.05,NA,9904,1304,96313,116654,49129,27569,0,3.9517,19235,1357742,76010.95,0,282,40,23,43,0,0,NA,298130,0,WIND,8190,NA,0,June,2026,2026
A3328601226225003,0,CITY OF UNALASKA,Unalaska,98266.14,NA,60989,4501,303665,1893329,212388,26063,0,3.4396,167132,435533.61,574867.23,0,793,174,57,12,0,0,NA,2562659,0,WIND,0,NA,0,June,2026,2026
A3319301226225003,0,DIOMEDE JOINT UTLITIES,Diomede,2332.11,0,3725,97,6926,15220,753,53,1549,3.63,3984,32962.44,14461.92,0,34,11,2,1,2,0,NA,29051,0,WIND,0,NA,0,June,2026,2026
A3319701226225003,0,CITY OF FALSE PASS,False Pass,8097.4,0,2422,88,9645,16717,9710,2150,3665,3.5917,2098,8245.58,7535.39,0,20,14,7,3,1,0,NA,46161,0,WIND,0,NA,0,June,2026,2026
A3319801226225003,0,G & K INC.,Cold Bay,7448.5,0,14882,340,15440,72944,4913,58372,0,7.19,14717,67884.36,105815.23,0,46,23,4,50,0,0,NA,183701,0,WIND,0,NA,0,June,2026,2026
A3319901226225003,0,CITY OF GALENA,Galena,26006.71,0,14813,814,50809,143078,44134,40805,0,3.8428,25989,180125.73,99870.53,0,197,131,14,39,0,0,NA,346298,0,WIND,0,Other,0,June,2026,2026
A3317701226225003,0,ARCTIC VILLAGE COUNCIL,Arctic Village,23227.78,0,0,120,23022,18256,10276,657,4780,6.9111,5358,3000,37029.67,0,75,5,5,10,9,0,NA,69085,0,WIND,0,NA,0,June,2026,2026
A3318501226225003,0,NATIVE VILLAGE OF CHENEGA,Chenega Bay,6157.1,NA,1678,115,4547,9422,6105,46,0,5.8518,1547,1182.23,9052.73,0,21,20,13,3,0,0,NA,25020,0,WIND,0,NA,0,June,2026,2026
A3318601226225003,0,CITY OF CHIGNIK,Chignik,4507.68,NA,2372,220,14100,43299,11109,1741,0,3.6639,5023,3815.67,18403.77,0,42,27,15,1,0,0,NA,72133,0,WIND,0,NA,0,June,2026,2026
A3317401226225003,0,KARLUK IRA TRIBAL COUNCIL,Karluk,3649.05,NA,305,33,6504,3676,1169,0,712,4.4895,1255,6333.74,5634.32,0,13,10,4,1,1,0,NA,13327,0,WIND,0,NA,0,June,2026,2026
A3311901226225003,0,ALASKA POWER & TELEPHONE,Skagway,25460.99,goat lake & kasidaya,19311,3062,300097,960733,108511,75965,0,2.9322,60,0,175.93,1094219,635,626,43,60,0,0,NA,397,457943,WIND,0,NA,0,June,2026,2026
A3311951226225003,0,ALASKA POWER & TELEPHONE,Slana,10338.24,0,2128,194,18042,6999,0,5949,0,2.8105,7605,0,21373.85,0,68,13,0,5,0,0,NA,108203,0,WIND,0,NA,0,June,2026,2026
A3310051226225003,0,TDX ADAK GENERATING LLC,Adak,7617.77,NA,11018,150,8722,14859,9431,22309,0,5.53,7647,0,42287.91,0,66,57,13,10,0,0,NA,79998,0,WIND,0,NA,0,June,2026,2026
A3311701226225003,0,ALASKA POWER & TELEPHONE,Naukati,141.13,0,840,0,38361,10827,0,7760,0,3.1068,0,0,0,0,89,20,0,2,0,0,NA,0,0,WIND,0,NA,0,June,2026,2026
A3311801226225003,0,ALASKA POWER & TELEPHONE,Northway; Northway Village,16880.65,0,2400,147,32373,16943,5004,18350,0,2.9142,6427,0,18729.56,0,96,20,9,16,0,0,NA,82673,0,WIND,0,NA,0,June,2026,2026
A3311551226225003,0,ALASKA POWER & TELEPHONE,Klawock,885.58,0,12992,0,185976,411800,49788,27896,0,3.1068,0,0,0,0,420,147,20,16,0,0,NA,0,0,WIND,0,NA,0,June,2026,2026
A3311601226225003,0,ALASKA POWER & TELEPHONE,Mentasta,11409.09,0,0,0,16046,9057,3856,6170,0,2.8105,0,0,0,0,58,11,7,4,0,0,NA,0,0,WIND,0,NA,0,June,2026,2026
A3311401226225003,0,ALASKA POWER & TELEPHONE,Hollis,204.17,0,1115,0,58394,393808,0,712,0,3.1068,0,0,0,0,139,22,0,8,0,0,NA,0,0,WIND,0,NA,0,June,2026,2026
A3311501226225003,0,ALASKA POWER & TELEPHONE,Hydaburg,230.49,0,2446,0,43824,34015,11121,15991,0,3.1068,0,0,0,0,115,48,7,13,0,0,NA,0,0,WIND,0,NA,0,June,2026,2026
A3311101226225003,0,ALASKA POWER & TELEPHONE,Eagle; Eagle Village,20067.22,0,4278,106,24200,9716,4438,10883,0,3.8873,4581,0,17807.72,0,145,17,10,17,0,0,NA,56888,0,WIND,0,Solar,1466,June,2026,2026
A3311201226225003,0,ALASKA POWER & TELEPHONE,Haines; Covenant Life,40188.64,see note,30142,2042,414824,381067,79493,69639,0,2.9322,869,0,2548.08,1048960,1215,345,37,28,0,0,NA,11650,0,WIND,0,NA,0,June,2026,2026
