id,identifier,project_code,sales_reporting_name,date,calendar_year,calendar_month,column,raw_value,source
A3315400618225003_diesel_kwh_generated,A3315400618225003,331540,Old Harbor,2017-12-01,2017,12,diesel_kwh_generated,77414,quality_check
A3315400619225003_diesel_kwh_generated,A3315400619225003,331540,Old Harbor,2018-12-01,2018,12,diesel_kwh_generated,77578,quality_check
A3315400620225003_diesel_kwh_generated,A3315400620225003,331540,Old Harbor,2019-12-01,2019,12,diesel_kwh_generated,76706,quality_check
A3315400623225003_diesel_kwh_generated,A3315400623225003,331540,Old Harbor,2022-12-01,2022,12,diesel_kwh_generated,67121,quality_check
A3315400823225003_diesel_kwh_generated,A3315400823225003,331540,Old Harbor,2023-02-01,2023,2,diesel_kwh_generated,59571,quality_check
A3315401125225003_diesel_kwh_generated,A3315401125225003,331540,Old Harbor,2025-05-01,2025,5,diesel_kwh_generated,65622,quality_check
A3315401223225003_diesel_kwh_generated,A3315401223225003,331540,Old Harbor,2023-06-01,2023,6,diesel_kwh_generated,61758,quality_check
A3324400417225003_fuel_used_gallons,A3324400417225003,332440,Ouzinkie,2016-10-01,2016,10,fuel_used_gallons,2209,quality_check
A3324401223225003_diesel_kwh_generated,A3324401223225003,332440,Ouzinkie,2023-06-01,2023,6,diesel_kwh_generated,5400,quality_check
A3324400417225003_diesel_kwh_generated,A3324400417225003,332440,Ouzinkie,2016-10-01,2016,10,diesel_kwh_generated,5741,quality_check
A3324400826225003_residential_rate,A3324400826225003,332440,Ouzinkie,2026-02-01,2026,2,residential_rate,5.73,quality_check
A3324400826225003_residential_rate,A3324400826225003,332440,Ouzinkie,2026-02-01,2026,2,residential_rate,5.73,quality_check
A3324400826225003_residential_rate,A3324400826225003,332440,Ouzinkie,2026-02-01,2026,2,residential_rate,5.73,quality_check
A3324401223225003_residential_rate,A3324401223225003,332440,Ouzinkie,2023-06-01,2023,6,residential_rate,9.99,quality_check
A3324401223225003_residential_rate,A3324401223225003,332440,Ouzinkie,2023-06-01,2023,6,residential_rate,9.99,quality_check
A3324401223225003_residential_rate,A3324401223225003,332440,Ouzinkie,2023-06-01,2023,6,residential_rate,9.99,quality_check
A3324600117225003_diesel_kwh_generated,A3324600117225003,332460,Pelican,2016-07-01,2016,7,diesel_kwh_generated,25914,quality_check
A3324600217225003_diesel_kwh_generated,A3324600217225003,332460,Pelican,2016-08-01,2016,8,diesel_kwh_generated,38172,quality_check
A3324600416225003_diesel_kwh_generated,A3324600416225003,332460,Pelican,2015-10-01,2015,10,diesel_kwh_generated,632,quality_check
A3324600617225003_diesel_kwh_generated,A3324600617225003,332460,Pelican,2016-12-01,2016,12,diesel_kwh_generated,257720,quality_check
A3324600123225003_residential_rate,A3324600123225003,332460,Pelican,2022-07-01,2022,7,residential_rate,0.2611,quality_check
A3324600124225003_residential_rate,A3324600124225003,332460,Pelican,2023-07-01,2023,7,residential_rate,0.2541,quality_check
A3324600223225003_residential_rate,A3324600223225003,332460,Pelican,2022-08-01,2022,8,residential_rate,0.2611,quality_check
A3324600224225003_residential_rate,A3324600224225003,332460,Pelican,2023-08-01,2023,8,residential_rate,0.2541,quality_check
A3324600323225003_residential_rate,A3324600323225003,332460,Pelican,2022-09-01,2022,9,residential_rate,0.2611,quality_check
A3324600324225003_residential_rate,A3324600324225003,332460,Pelican,2023-09-01,2023,9,residential_rate,0.2541,quality_check
A3324600423225003_residential_rate,A3324600423225003,332460,Pelican,2022-10-01,2022,10,residential_rate,0.2541,quality_check
A3324600424225003_residential_rate,A3324600424225003,332460,Pelican,2023-10-01,2023,10,residential_rate,0.2541,quality_check
A3324600523225003_residential_rate,A3324600523225003,332460,Pelican,2022-11-01,2022,11,residential_rate,0.2541,quality_check
A3324600524225003_residential_rate,A3324600524225003,332460,Pelican,2023-11-01,2023,11,residential_rate,0.2541,quality_check
A3324600623225003_residential_rate,A3324600623225003,332460,Pelican,2022-12-01,2022,12,residential_rate,0.2541,quality_check
A3324600624225003_residential_rate,A3324600624225003,332460,Pelican,2023-12-01,2023,12,residential_rate,0.2541,quality_check
A3324600723225003_residential_rate,A3324600723225003,332460,Pelican,2023-01-01,2023,1,residential_rate,0.2541,quality_check
A3324600724225003_residential_rate,A3324600724225003,332460,Pelican,2024-01-01,2024,1,residential_rate,0.2541,quality_check
A3324600823225003_residential_rate,A3324600823225003,332460,Pelican,2023-02-01,2023,2,residential_rate,0.2541,quality_check
A3324600824225003_residential_rate,A3324600824225003,332460,Pelican,2024-02-01,2024,2,residential_rate,0.2541,quality_check
A3324600923225003_residential_rate,A3324600923225003,332460,Pelican,2023-03-01,2023,3,residential_rate,0.2541,quality_check
A3324600924225003_residential_rate,A3324600924225003,332460,Pelican,2024-03-01,2024,3,residential_rate,0.2541,quality_check
A3324601024225003_residential_rate,A3324601024225003,332460,Pelican,2024-04-01,2024,4,residential_rate,0.2541,quality_check
A3324601222225003_residential_rate,A3324601222225003,332460,Pelican,2022-06-01,2022,6,residential_rate,0.2611,quality_check
A3324700116225003_fuel_used_gallons,A3324700116225003,332470,Perryville,2015-07-01,2015,7,fuel_used_gallons,1063,quality_check
A3324700119225003_fuel_used_gallons,A3324700119225003,332470,Perryville,2018-07-01,2018,7,fuel_used_gallons,2361,quality_check
A3324700219225003_fuel_used_gallons,A3324700219225003,332470,Perryville,2018-08-01,2018,8,fuel_used_gallons,3087,quality_check
A3324700319225003_fuel_used_gallons,A3324700319225003,332470,Perryville,2018-09-01,2018,9,fuel_used_gallons,2721,quality_check
A3324700419225003_fuel_used_gallons,A3324700419225003,332470,Perryville,2018-10-01,2018,10,fuel_used_gallons,2998,quality_check
A3324701019225003_fuel_used_gallons,A3324701019225003,332470,Perryville,2019-04-01,2019,4,fuel_used_gallons,3028,quality_check
A3324701119225003_fuel_used_gallons,A3324701119225003,332470,Perryville,2019-05-01,2019,5,fuel_used_gallons,3086,quality_check
A3324701219225003_fuel_used_gallons,A3324701219225003,332470,Perryville,2019-06-01,2019,6,fuel_used_gallons,2285,quality_check
A3324700116225003_diesel_kwh_generated,A3324700116225003,332470,Perryville,2015-07-01,2015,7,diesel_kwh_generated,39760,quality_check
A3324700119225003_diesel_kwh_generated,A3324700119225003,332470,Perryville,2018-07-01,2018,7,diesel_kwh_generated,106080,quality_check
A3324700219225003_diesel_kwh_generated,A3324700219225003,332470,Perryville,2018-08-01,2018,8,diesel_kwh_generated,123920,quality_check
A3324700319225003_diesel_kwh_generated,A3324700319225003,332470,Perryville,2018-09-01,2018,9,diesel_kwh_generated,101280,quality_check
A3324700419225003_diesel_kwh_generated,A3324700419225003,332470,Perryville,2018-10-01,2018,10,diesel_kwh_generated,102400,quality_check
A3324701019225003_diesel_kwh_generated,A3324701019225003,332470,Perryville,2019-04-01,2019,4,diesel_kwh_generated,108320,quality_check
A3324701119225003_diesel_kwh_generated,A3324701119225003,332470,Perryville,2019-05-01,2019,5,diesel_kwh_generated,128240,quality_check
A3324701219225003_diesel_kwh_generated,A3324701219225003,332470,Perryville,2019-06-01,2019,6,diesel_kwh_generated,109040,quality_check
A3315501018225003_residential_sold_to,A3315501018225003,331550,Pilot Station,2018-04-01,2018,4,residential_sold_to,-940682,quality_check
A3315500618225003_fuel_used_gallons,A3315500618225003,331550,Pilot Station,2017-12-01,2017,12,fuel_used_gallons,4771,quality_check
A3315500619225003_fuel_used_gallons,A3315500619225003,331550,Pilot Station,2018-12-01,2018,12,fuel_used_gallons,-313,quality_check
A3315500620225003_fuel_used_gallons,A3315500620225003,331550,Pilot Station,2019-12-01,2019,12,fuel_used_gallons,500,quality_check
A3315500621225003_fuel_used_gallons,A3315500621225003,331550,Pilot Station,2020-12-01,2020,12,fuel_used_gallons,1117,quality_check
A3315500623225003_fuel_used_gallons,A3315500623225003,331550,Pilot Station,2022-12-01,2022,12,fuel_used_gallons,-26625,quality_check
A3315500823225003_fuel_used_gallons,A3315500823225003,331550,Pilot Station,2023-02-01,2023,2,fuel_used_gallons,3505,quality_check
A3315500618225003_diesel_kwh_generated,A3315500618225003,331550,Pilot Station,2017-12-01,2017,12,diesel_kwh_generated,176189,quality_check
A3315500619225003_diesel_kwh_generated,A3315500619225003,331550,Pilot Station,2018-12-01,2018,12,diesel_kwh_generated,185387,quality_check
A3315500620225003_diesel_kwh_generated,A3315500620225003,331550,Pilot Station,2019-12-01,2019,12,diesel_kwh_generated,188230,quality_check
A3315500621225003_diesel_kwh_generated,A3315500621225003,331550,Pilot Station,2020-12-01,2020,12,diesel_kwh_generated,173833,quality_check
A3315500623225003_diesel_kwh_generated,A3315500623225003,331550,Pilot Station,2022-12-01,2022,12,diesel_kwh_generated,183606,quality_check
A3315500823225003_diesel_kwh_generated,A3315500823225003,331550,Pilot Station,2023-02-01,2023,2,diesel_kwh_generated,165536,quality_check
A3315501125225003_diesel_kwh_generated,A3315501125225003,331550,Pilot Station,2025-05-01,2025,5,diesel_kwh_generated,162139,quality_check
A3315501223225003_diesel_kwh_generated,A3315501223225003,331550,Pilot Station,2023-06-01,2023,6,diesel_kwh_generated,123424,quality_check
A3323900617225003_fuel_used_gallons,A3323900617225003,332390,Point Hope,2016-12-01,2016,12,fuel_used_gallons,9909,quality_check
A3323900916225003_fuel_used_gallons,A3323900916225003,332390,Point Hope,2016-03-01,2016,3,fuel_used_gallons,20994,quality_check
A3323900617225003_diesel_kwh_generated,A3323900617225003,332390,Point Hope,2016-12-01,2016,12,diesel_kwh_generated,642351,quality_check
A3323900916225003_diesel_kwh_generated,A3323900916225003,332390,Point Hope,2016-03-01,2016,3,diesel_kwh_generated,711391,quality_check
A3323900117225003_residential_rate,A3323900117225003,332390,Point Hope,2016-07-01,2016,7,residential_rate,0.15,quality_check
A3323900118225003_residential_rate,A3323900118225003,332390,Point Hope,2017-07-01,2017,7,residential_rate,0.15,quality_check
A3323900123225003_residential_rate,A3323900123225003,332390,Point Hope,2022-07-01,2022,7,residential_rate,0.15,quality_check
A3323900217225003_residential_rate,A3323900217225003,332390,Point Hope,2016-08-01,2016,8,residential_rate,0.15,quality_check
A3323900218225003_residential_rate,A3323900218225003,332390,Point Hope,2017-08-01,2017,8,residential_rate,0.15,quality_check
A3323900316225003_residential_rate,A3323900316225003,332390,Point Hope,2015-09-01,2015,9,residential_rate,0.15,quality_check
A3323900317225003_residential_rate,A3323900317225003,332390,Point Hope,2016-09-01,2016,9,residential_rate,0.15,quality_check
A3323900320225003_residential_rate,A3323900320225003,332390,Point Hope,2019-09-01,2019,9,residential_rate,0.109,quality_check
A3323900416225003_residential_rate,A3323900416225003,332390,Point Hope,2015-10-01,2015,10,residential_rate,0.15,quality_check
A3323900417225003_residential_rate,A3323900417225003,332390,Point Hope,2016-10-01,2016,10,residential_rate,0.15,quality_check
A3323900516225003_residential_rate,A3323900516225003,332390,Point Hope,2015-11-01,2015,11,residential_rate,0.15,quality_check
A3323900516225003_residential_rate,A3323900516225003,332390,Point Hope,2015-11-01,2015,11,residential_rate,0.15,quality_check
A3323900517225003_residential_rate,A3323900517225003,332390,Point Hope,2016-11-01,2016,11,residential_rate,0.15,quality_check
A3323900616225003_residential_rate,A3323900616225003,332390,Point Hope,2015-12-01,2015,12,residential_rate,0.15,quality_check
A3323900616225003_residential_rate,A3323900616225003,332390,Point Hope,2015-12-01,2015,12,residential_rate,0.15,quality_check
A3323900617225003_residential_rate,A3323900617225003,332390,Point Hope,2016-12-01,2016,12,residential_rate,0.15,quality_check
A3323900716225003_residential_rate,A3323900716225003,332390,Point Hope,2016-01-01,2016,1,residential_rate,0.15,quality_check
A3323900716225003_residential_rate,A3323900716225003,332390,Point Hope,2016-01-01,2016,1,residential_rate,0.15,quality_check
A3323900717225003_residential_rate,A3323900717225003,332390,Point Hope,2017-01-01,2017,1,residential_rate,0.15,quality_check
A3323900816225003_residential_rate,A3323900816225003,332390,Point Hope,2016-02-01,2016,2,residential_rate,0.15,quality_check
A3323900817225003_residential_rate,A3323900817225003,332390,Point Hope,2017-02-01,2017,2,residential_rate,0.15,quality_check
A3323900916225003_residential_rate,A3323900916225003,332390,Point Hope,2016-03-01,2016,3,residential_rate,0.15,quality_check
A3323900921225003_residential_rate,A3323900921225003,332390,Point Hope,2021-03-01,2021,3,residential_rate,0.15,quality_check
A3323900922225003_residential_rate,A3323900922225003,332390,Point Hope,2022-03-01,2022,3,residential_rate,0.15,quality_check
A3323901016225003_residential_rate,A3323901016225003,332390,Point Hope,2016-04-01,2016,4,residential_rate,0.15,quality_check
A3323901021225003_residential_rate,A3323901021225003,332390,Point Hope,2021-04-01,2021,4,residential_rate,0.15,quality_check
A3323901022225003_residential_rate,A3323901022225003,332390,Point Hope,2022-04-01,2022,4,residential_rate,0.15,quality_check
A3323901116225003_residential_rate,A3323901116225003,332390,Point Hope,2016-05-01,2016,5,residential_rate,0.15,quality_check
A3323901121225003_residential_rate,A3323901121225003,332390,Point Hope,2021-05-01,2021,5,residential_rate,0.15,quality_check
A3323901122225003_residential_rate,A3323901122225003,332390,Point Hope,2022-05-01,2022,5,residential_rate,0.15,quality_check
A3323901222225003_residential_rate,A3323901222225003,332390,Point Hope,2022-06-01,2022,6,residential_rate,0.15,quality_check
A3324000616225003_fuel_used_gallons,A3324000616225003,332400,Point Lay,2015-12-01,2015,12,fuel_used_gallons,8185,quality_check
A3324000616225003_diesel_kwh_generated,A3324000616225003,332400,Point Lay,2015-12-01,2015,12,diesel_kwh_generated,337575,quality_check
A3324000216225003_residential_rate,A3324000216225003,332400,Point Lay,2015-08-01,2015,8,residential_rate,0.15,quality_check
A3324000217225003_residential_rate,A3324000217225003,332400,Point Lay,2016-08-01,2016,8,residential_rate,0.15,quality_check
A3324000316225003_residential_rate,A3324000316225003,332400,Point Lay,2015-09-01,2015,9,residential_rate,0.15,quality_check
A3324000317225003_residential_rate,A3324000317225003,332400,Point Lay,2016-09-01,2016,9,residential_rate,0.15,quality_check
A3324000416225003_residential_rate,A3324000416225003,332400,Point Lay,2015-10-01,2015,10,residential_rate,0.15,quality_check
A3324000417225003_residential_rate,A3324000417225003,332400,Point Lay,2016-10-01,2016,10,residential_rate,0.15,quality_check
A3324000516225003_residential_rate,A3324000516225003,332400,Point Lay,2015-11-01,2015,11,residential_rate,0.15,quality_check
A3324000517225003_residential_rate,A3324000517225003,332400,Point Lay,2016-11-01,2016,11,residential_rate,0.15,quality_check
A3324000616225003_residential_rate,A3324000616225003,332400,Point Lay,2015-12-01,2015,12,residential_rate,0.15,quality_check
A3324000617225003_residential_rate,A3324000617225003,332400,Point Lay,2016-12-01,2016,12,residential_rate,0.15,quality_check
A3324000716225003_residential_rate,A3324000716225003,332400,Point Lay,2016-01-01,2016,1,residential_rate,0.15,quality_check
A3324000717225003_residential_rate,A3324000717225003,332400,Point Lay,2017-01-01,2017,1,residential_rate,0.15,quality_check
A3324000816225003_residential_rate,A3324000816225003,332400,Point Lay,2016-02-01,2016,2,residential_rate,0.15,quality_check
A3324000817225003_residential_rate,A3324000817225003,332400,Point Lay,2017-02-01,2017,2,residential_rate,0.15,quality_check
A3324000916225003_residential_rate,A3324000916225003,332400,Point Lay,2016-03-01,2016,3,residential_rate,0.15,quality_check
A3324000917225003_residential_rate,A3324000917225003,332400,Point Lay,2017-03-01,2017,3,residential_rate,0.2123,quality_check
A3324000921225003_residential_rate,A3324000921225003,332400,Point Lay,2021-03-01,2021,3,residential_rate,0.15,quality_check
A3324000922225003_residential_rate,A3324000922225003,332400,Point Lay,2022-03-01,2022,3,residential_rate,0.15,quality_check
A3324001021225003_residential_rate,A3324001021225003,332400,Point Lay,2021-04-01,2021,4,residential_rate,0.15,quality_check
A3324001022225003_residential_rate,A3324001022225003,332400,Point Lay,2022-04-01,2022,4,residential_rate,0.15,quality_check
A3324001122225003_residential_rate,A3324001122225003,332400,Point Lay,2022-05-01,2022,5,residential_rate,0.15,quality_check
A3325000125225003_diesel_kwh_generated,A3325000125225003,332500,Port Heiden,2024-07-01,2024,7,diesel_kwh_generated,38029,quality_check
A3325000225225003_diesel_kwh_generated,A3325000225225003,332500,Port Heiden,2024-08-01,2024,8,diesel_kwh_generated,37186,quality_check
A3325000325225003_diesel_kwh_generated,A3325000325225003,332500,Port Heiden,2024-09-01,2024,9,diesel_kwh_generated,34692,quality_check
A3325000423225003_diesel_kwh_generated,A3325000423225003,332500,Port Heiden,2022-10-01,2022,10,diesel_kwh_generated,39210,quality_check
A3325000425225003_diesel_kwh_generated,A3325000425225003,332500,Port Heiden,2024-10-01,2024,10,diesel_kwh_generated,44490,quality_check
A3325000523225003_diesel_kwh_generated,A3325000523225003,332500,Port Heiden,2022-11-01,2022,11,diesel_kwh_generated,56742,quality_check
A3325000525225003_diesel_kwh_generated,A3325000525225003,332500,Port Heiden,2024-11-01,2024,11,diesel_kwh_generated,51839,quality_check
A3325000623225003_diesel_kwh_generated,A3325000623225003,332500,Port Heiden,2022-12-01,2022,12,diesel_kwh_generated,48884,quality_check
A3325000625225003_diesel_kwh_generated,A3325000625225003,332500,Port Heiden,2024-12-01,2024,12,diesel_kwh_generated,40847,quality_check
A3325000723225003_diesel_kwh_generated,A3325000723225003,332500,Port Heiden,2023-01-01,2023,1,diesel_kwh_generated,61275,quality_check
A3325000725225003_diesel_kwh_generated,A3325000725225003,332500,Port Heiden,2025-01-01,2025,1,diesel_kwh_generated,33714,quality_check
A3325000824225003_diesel_kwh_generated,A3325000824225003,332500,Port Heiden,2024-02-01,2024,2,diesel_kwh_generated,110977,quality_check
A3325000825225003_diesel_kwh_generated,A3325000825225003,332500,Port Heiden,2025-02-01,2025,2,diesel_kwh_generated,48718,quality_check
A3325000923225003_diesel_kwh_generated,A3325000923225003,332500,Port Heiden,2023-03-01,2023,3,diesel_kwh_generated,100294,quality_check
A3325000925225003_diesel_kwh_generated,A3325000925225003,332500,Port Heiden,2025-03-01,2025,3,diesel_kwh_generated,44609,quality_check
A3325001024225003_diesel_kwh_generated,A3325001024225003,332500,Port Heiden,2024-04-01,2024,4,diesel_kwh_generated,76742,quality_check
A3325001025225003_diesel_kwh_generated,A3325001025225003,332500,Port Heiden,2025-04-01,2025,4,diesel_kwh_generated,43973,quality_check
A3325001120225003_diesel_kwh_generated,A3325001120225003,332500,Port Heiden,2020-05-01,2020,5,diesel_kwh_generated,41217,quality_check
A3325001123225003_diesel_kwh_generated,A3325001123225003,332500,Port Heiden,2023-05-01,2023,5,diesel_kwh_generated,29985,quality_check
A3325001124225003_diesel_kwh_generated,A3325001124225003,332500,Port Heiden,2024-05-01,2024,5,diesel_kwh_generated,33675,quality_check
A3325001125225003_diesel_kwh_generated,A3325001125225003,332500,Port Heiden,2025-05-01,2025,5,diesel_kwh_generated,44140,quality_check
A3325001223225003_diesel_kwh_generated,A3325001223225003,332500,Port Heiden,2023-06-01,2023,6,diesel_kwh_generated,41071,quality_check
A3325001224225003_diesel_kwh_generated,A3325001224225003,332500,Port Heiden,2024-06-01,2024,6,diesel_kwh_generated,46896,quality_check
A3325001225225003_diesel_kwh_generated,A3325001225225003,332500,Port Heiden,2025-06-01,2025,6,diesel_kwh_generated,61224,quality_check
A3325001223225003_residential_rate,A3325001223225003,332500,Port Heiden,2023-06-01,2023,6,residential_rate,9.99,quality_check
A3325001223225003_residential_rate,A3325001223225003,332500,Port Heiden,2023-06-01,2023,6,residential_rate,9.99,quality_check
A3315701125225003_diesel_kwh_generated,A3315701125225003,331570,Quinhagak,2025-05-01,2025,5,diesel_kwh_generated,122784,quality_check
A3315701223225003_diesel_kwh_generated,A3315701223225003,331570,Quinhagak,2023-06-01,2023,6,diesel_kwh_generated,90943,quality_check
A3325200726225003_fuel_used_gallons,A3325200726225003,332520,Rampart,2026-01-01,2026,1,fuel_used_gallons,745,quality_check
A3325200824225003_fuel_used_gallons,A3325200824225003,332520,Rampart,2024-02-01,2024,2,fuel_used_gallons,2092,quality_check
A3325200924225003_fuel_used_gallons,A3325200924225003,332520,Rampart,2024-03-01,2024,3,fuel_used_gallons,278,quality_check
A3325201024225003_fuel_used_gallons,A3325201024225003,332520,Rampart,2024-04-01,2024,4,fuel_used_gallons,4444,quality_check
A3325201124225003_fuel_used_gallons,A3325201124225003,332520,Rampart,2024-05-01,2024,5,fuel_used_gallons,5655,quality_check
A3325200726225003_diesel_kwh_generated,A3325200726225003,332520,Rampart,2026-01-01,2026,1,diesel_kwh_generated,55184,quality_check
A3325200824225003_diesel_kwh_generated,A3325200824225003,332520,Rampart,2024-02-01,2024,2,diesel_kwh_generated,225243,quality_check
A3325200924225003_diesel_kwh_generated,A3325200924225003,332520,Rampart,2024-03-01,2024,3,diesel_kwh_generated,227648,quality_check
A3325201024225003_diesel_kwh_generated,A3325201024225003,332520,Rampart,2024-04-01,2024,4,diesel_kwh_generated,229600,quality_check
A3325201124225003_diesel_kwh_generated,A3325201124225003,332520,Rampart,2024-05-01,2024,5,diesel_kwh_generated,231622,quality_check
A3322501026225003_fuel_used_gallons,A3322501026225003,332250,Red Devil,2026-04-01,2026,4,fuel_used_gallons,750,quality_check
A3322501219225003_fuel_used_gallons,A3322501219225003,332250,Red Devil,2019-06-01,2019,6,fuel_used_gallons,1413,quality_check
A3322501223225003_fuel_used_gallons,A3322501223225003,332250,Red Devil,2023-06-01,2023,6,fuel_used_gallons,1460,quality_check
A3322501026225003_diesel_kwh_generated,A3322501026225003,332250,Red Devil,2026-04-01,2026,4,diesel_kwh_generated,2313,quality_check
A3322501219225003_diesel_kwh_generated,A3322501219225003,332250,Red Devil,2019-06-01,2019,6,diesel_kwh_generated,4546,quality_check
A3322501223225003_diesel_kwh_generated,A3322501223225003,332250,Red Devil,2023-06-01,2023,6,diesel_kwh_generated,3192,quality_check
A3325300824225003_fuel_used_gallons,A3325300824225003,332530,Ruby,2024-02-01,2024,2,fuel_used_gallons,1796,quality_check
A3325301022225003_fuel_used_gallons,A3325301022225003,332530,Ruby,2022-04-01,2022,4,fuel_used_gallons,44292,quality_check
A3325300824225003_diesel_kwh_generated,A3325300824225003,332530,Ruby,2024-02-01,2024,2,diesel_kwh_generated,80948,quality_check
A3325301022225003_diesel_kwh_generated,A3325301022225003,332530,Ruby,2022-04-01,2022,4,diesel_kwh_generated,54643,quality_check
A3315800616225003_fuel_used_gallons,A3315800616225003,331580,Russian Mission,2015-12-01,2015,12,fuel_used_gallons,87,quality_check
A3315800617225003_fuel_used_gallons,A3315800617225003,331580,Russian Mission,2016-12-01,2016,12,fuel_used_gallons,1250,quality_check
A3315800618225003_fuel_used_gallons,A3315800618225003,331580,Russian Mission,2017-12-01,2017,12,fuel_used_gallons,2412,quality_check
A3315800619225003_fuel_used_gallons,A3315800619225003,331580,Russian Mission,2018-12-01,2018,12,fuel_used_gallons,1506,quality_check
A3315800621225003_fuel_used_gallons,A3315800621225003,331580,Russian Mission,2020-12-01,2020,12,fuel_used_gallons,-1362,quality_check
A3315800623225003_fuel_used_gallons,A3315800623225003,331580,Russian Mission,2022-12-01,2022,12,fuel_used_gallons,-2421,quality_check
A3315800823225003_fuel_used_gallons,A3315800823225003,331580,Russian Mission,2023-02-01,2023,2,fuel_used_gallons,71,quality_check
A3315800616225003_diesel_kwh_generated,A3315800616225003,331580,Russian Mission,2015-12-01,2015,12,diesel_kwh_generated,93038,quality_check
A3315800617225003_diesel_kwh_generated,A3315800617225003,331580,Russian Mission,2016-12-01,2016,12,diesel_kwh_generated,102848,quality_check
A3315800618225003_diesel_kwh_generated,A3315800618225003,331580,Russian Mission,2017-12-01,2017,12,diesel_kwh_generated,91611,quality_check
A3315800619225003_diesel_kwh_generated,A3315800619225003,331580,Russian Mission,2018-12-01,2018,12,diesel_kwh_generated,99135,quality_check
A3315800621225003_diesel_kwh_generated,A3315800621225003,331580,Russian Mission,2020-12-01,2020,12,diesel_kwh_generated,85655,quality_check
A3315800623225003_diesel_kwh_generated,A3315800623225003,331580,Russian Mission,2022-12-01,2022,12,diesel_kwh_generated,90116,quality_check
A3315800823225003_diesel_kwh_generated,A3315800823225003,331580,Russian Mission,2023-02-01,2023,2,diesel_kwh_generated,80218,quality_check
A3315801125225003_diesel_kwh_generated,A3315801125225003,331580,Russian Mission,2025-05-01,2025,5,diesel_kwh_generated,69937,quality_check
A3315801223225003_diesel_kwh_generated,A3315801223225003,331580,Russian Mission,2023-06-01,2023,6,diesel_kwh_generated,62723,quality_check
A3325501117225003_fuel_used_gallons,A3325501117225003,332550,Saint George,2017-05-01,2017,5,fuel_used_gallons,1284,quality_check
A3325500717225003_diesel_kwh_generated,A3325500717225003,332550,Saint George,2017-01-01,2017,1,diesel_kwh_generated,58067,quality_check
A3325500817225003_diesel_kwh_generated,A3325500817225003,332550,Saint George,2017-02-01,2017,2,diesel_kwh_generated,42951,quality_check
A3325500917225003_diesel_kwh_generated,A3325500917225003,332550,Saint George,2017-03-01,2017,3,diesel_kwh_generated,52913,quality_check
A3325501017225003_diesel_kwh_generated,A3325501017225003,332550,Saint George,2017-04-01,2017,4,diesel_kwh_generated,34485,quality_check
A3325501117225003_diesel_kwh_generated,A3325501117225003,332550,Saint George,2017-05-01,2017,5,diesel_kwh_generated,44145,quality_check
A3316600622225003_fuel_used_gallons,A3316600622225003,331660,"Saint Mary's, Andreafsky",2021-12-01,2021,12,fuel_used_gallons,-84503,quality_check
A3316600823225003_fuel_used_gallons,A3316600823225003,331660,"Saint Mary's, Andreafsky",2023-02-01,2023,2,fuel_used_gallons,6459,quality_check
A3316600623225003_fuel_used_gallons,A3316600623225003,331660,"Saint Mary's, Andreafsky",2022-12-01,2022,12,fuel_used_gallons,280308,quality_check
A3316600622225003_diesel_kwh_generated,A3316600622225003,331660,"Saint Mary's, Andreafsky",2021-12-01,2021,12,diesel_kwh_generated,304153,quality_check
A3316600823225003_diesel_kwh_generated,A3316600823225003,331660,"Saint Mary's, Andreafsky",2023-02-01,2023,2,diesel_kwh_generated,341933,quality_check
A3316601125225003_diesel_kwh_generated,A3316601125225003,331660,"Saint Mary's, Andreafsky",2025-05-01,2025,5,diesel_kwh_generated,300116,quality_check
A3316601223225003_diesel_kwh_generated,A3316601223225003,331660,"Saint Mary's, Andreafsky",2023-06-01,2023,6,diesel_kwh_generated,256385,quality_check
A3316600623225003_diesel_kwh_generated,A3316600623225003,331660,"Saint Mary's, Andreafsky",2022-12-01,2022,12,diesel_kwh_generated,359314,quality_check
A3316600326225003_residential_rate,A3316600326225003,331660,"Saint Mary's, Andreafsky",2025-09-01,2025,9,residential_rate,0.6451,quality_check
A3316600426225003_residential_rate,A3316600426225003,331660,"Saint Mary's, Andreafsky",2025-10-01,2025,10,residential_rate,0.6451,quality_check
A3316600526225003_residential_rate,A3316600526225003,331660,"Saint Mary's, Andreafsky",2025-11-01,2025,11,residential_rate,0.6451,quality_check
A3325600424225003_residential_rate,A3325600424225003,332560,Saint Paul,2023-10-01,2023,10,residential_rate,0.57,quality_check
A3325600525225003_residential_rate,A3325600525225003,332560,Saint Paul,2024-11-01,2024,11,residential_rate,0.57,quality_check
A3325600625225003_residential_rate,A3325600625225003,332560,Saint Paul,2024-12-01,2024,12,residential_rate,0.57,quality_check
A3325601023225003_residential_rate,A3325601023225003,332560,Saint Paul,2023-04-01,2023,4,residential_rate,57,quality_check
A3325601023225003_residential_rate,A3325601023225003,332560,Saint Paul,2023-04-01,2023,4,residential_rate,57,quality_check
A3315900817225003_commercial_sold_to,A3315900817225003,331590,Savoonga,2017-02-01,2017,2,commercial_sold_to,-37595,quality_check
A3315901125225003_diesel_kwh_generated,A3315901125225003,331590,Savoonga,2025-05-01,2025,5,diesel_kwh_generated,191255,quality_check
A3315901223225003_diesel_kwh_generated,A3315901223225003,331590,Savoonga,2023-06-01,2023,6,diesel_kwh_generated,167579,quality_check
A3316000823225003_fuel_used_gallons,A3316000823225003,331600,Scammon Bay,2023-02-01,2023,2,fuel_used_gallons,1628,quality_check
