id,identifier,project_code,sales_reporting_name,date,calendar_year,calendar_month,column,raw_value,source,carry_forward,annual_average,avg_preceding_proceeding,avg_same_month_other_years,manual_override,decision,comment
A3318500425225003_peak_consumption_kw,A3318500425225003,331850,Chenega Bay,2024-10-01,2024,10,peak_consumption_kw,115,outlier_check,NA,NA,NA,54,NA,NA,NA
A3318500525225003_peak_consumption_kw,A3318500525225003,331850,Chenega Bay,2024-11-01,2024,11,peak_consumption_kw,115,outlier_check,NA,NA,NA,55,NA,NA,NA
A3318500625225003_peak_consumption_kw,A3318500625225003,331850,Chenega Bay,2024-12-01,2024,12,peak_consumption_kw,115,outlier_check,NA,NA,NA,54,NA,NA,NA
A3318500725225003_peak_consumption_kw,A3318500725225003,331850,Chenega Bay,2025-01-01,2025,1,peak_consumption_kw,115,outlier_check,NA,NA,NA,55,NA,NA,NA
A3318500825225003_peak_consumption_kw,A3318500825225003,331850,Chenega Bay,2025-02-01,2025,2,peak_consumption_kw,115,outlier_check,NA,NA,NA,57,NA,NA,NA
A3318500825225003_commercial_sold_to,A3318500825225003,331850,Chenega Bay,2025-02-01,2025,2,commercial_sold_to,15120,outlier_check,5519,9243,7916,7031,NA,NA,NA
A3318500925225003_peak_consumption_kw,A3318500925225003,331850,Chenega Bay,2025-03-01,2025,3,peak_consumption_kw,115,outlier_check,NA,NA,NA,58,NA,NA,NA
A3318501025225003_peak_consumption_kw,A3318501025225003,331850,Chenega Bay,2025-04-01,2025,4,peak_consumption_kw,115,outlier_check,NA,NA,NA,58,NA,NA,NA
A3318501125225003_peak_consumption_kw,A3318501125225003,331850,Chenega Bay,2025-05-01,2025,5,peak_consumption_kw,115,outlier_check,NA,NA,NA,56,NA,NA,NA
A3318501225225003_peak_consumption_kw,A3318501225225003,331850,Chenega Bay,2025-06-01,2025,6,peak_consumption_kw,115,outlier_check,NA,NA,NA,55,NA,NA,NA
A3318501225225003_govt_facil_sold_to,A3318501225225003,331850,Chenega Bay,2025-06-01,2025,6,govt_facil_sold_to,2161,outlier_check,302,487,302,165,NA,NA,NA
A3318500126225003_peak_consumption_kw,A3318500126225003,331850,Chenega Bay,2025-07-01,2025,7,peak_consumption_kw,115,outlier_check,NA,NA,NA,57,NA,NA,NA
A3318500126225003_govt_facil_sold_to,A3318500126225003,331850,Chenega Bay,2025-07-01,2025,7,govt_facil_sold_to,3476,outlier_check,NA,487,1606,197,NA,NA,NA
A3318500226225003_peak_consumption_kw,A3318500226225003,331850,Chenega Bay,2025-08-01,2025,8,peak_consumption_kw,115,outlier_check,NA,NA,NA,57,NA,NA,NA
A3318500326225003_peak_consumption_kw,A3318500326225003,331850,Chenega Bay,2025-09-01,2025,9,peak_consumption_kw,115,outlier_check,NA,NA,NA,53,NA,NA,NA
A3318500426225003_peak_consumption_kw,A3318500426225003,331850,Chenega Bay,2025-10-01,2025,10,peak_consumption_kw,115,outlier_check,NA,NA,NA,54,NA,NA,NA
A3318500526225003_peak_consumption_kw,A3318500526225003,331850,Chenega Bay,2025-11-01,2025,11,peak_consumption_kw,115,outlier_check,NA,NA,NA,55,NA,NA,NA
A3318500626225003_amount,A3318500626225003,331850,Chenega Bay,2025-12-01,2025,12,amount,8570.01,outlier_check,7731.52,6682,7606,4382,NA,NA,NA
A3318500626225003_peak_consumption_kw,A3318500626225003,331850,Chenega Bay,2025-12-01,2025,12,peak_consumption_kw,115,outlier_check,NA,NA,NA,54,NA,NA,NA
A3318500726225003_peak_consumption_kw,A3318500726225003,331850,Chenega Bay,2026-01-01,2026,1,peak_consumption_kw,115,outlier_check,NA,NA,NA,55,NA,NA,NA
A3318500826225003_peak_consumption_kw,A3318500826225003,331850,Chenega Bay,2026-02-01,2026,2,peak_consumption_kw,115,outlier_check,NA,NA,NA,57,NA,NA,NA
A3318500926225003_peak_consumption_kw,A3318500926225003,331850,Chenega Bay,2026-03-01,2026,3,peak_consumption_kw,115,outlier_check,NA,NA,NA,58,NA,NA,NA
A3318501026225003_peak_consumption_kw,A3318501026225003,331850,Chenega Bay,2026-04-01,2026,4,peak_consumption_kw,115,outlier_check,NA,NA,NA,58,NA,NA,NA
A3318501126225003_peak_consumption_kw,A3318501126225003,331850,Chenega Bay,2026-05-01,2026,5,peak_consumption_kw,115,outlier_check,NA,NA,NA,56,NA,NA,NA
A3318501226225003_peak_consumption_kw,A3318501226225003,331850,Chenega Bay,2026-06-01,2026,6,peak_consumption_kw,115,outlier_check,NA,NA,NA,55,NA,NA,NA
A3312800116225003_commercial_sold_to,A3312800116225003,331280,Chevak,2015-07-01,2015,7,commercial_sold_to,31280,outlier_check,NA,NA,NA,15309,NA,NA,NA
A3312800216225003_commercial_sold_to,A3312800216225003,331280,Chevak,2015-08-01,2015,8,commercial_sold_to,31715,outlier_check,NA,NA,NA,15409,NA,NA,NA
A3312800316225003_commercial_sold_to,A3312800316225003,331280,Chevak,2015-09-01,2015,9,commercial_sold_to,32575,outlier_check,NA,NA,NA,15423,NA,NA,NA
A3312800416225003_commercial_sold_to,A3312800416225003,331280,Chevak,2015-10-01,2015,10,commercial_sold_to,31654,outlier_check,NA,NA,NA,15648,NA,NA,NA
A3312800516225003_commercial_sold_to,A3312800516225003,331280,Chevak,2015-11-01,2015,11,commercial_sold_to,34068,outlier_check,NA,NA,NA,16094,NA,NA,NA
A3312800616225003_commercial_sold_to,A3312800616225003,331280,Chevak,2015-12-01,2015,12,commercial_sold_to,34342,outlier_check,NA,NA,NA,15621,NA,NA,NA
A3312800716225003_commercial_sold_to,A3312800716225003,331280,Chevak,2016-01-01,2016,1,commercial_sold_to,34902,outlier_check,NA,23983,21571,17336,NA,NA,NA
A3312800217225003_residential_customers,A3312800217225003,331280,Chevak,2016-08-01,2016,8,residential_customers,66,outlier_check,209,211,210,204,NA,NA,NA
A3312800417225003_residential_customers,A3312800417225003,331280,Chevak,2016-10-01,2016,10,residential_customers,68,outlier_check,210,211,210,207,NA,NA,NA
A3312800517225003_residential_customers,A3312800517225003,331280,Chevak,2016-11-01,2016,11,residential_customers,68,outlier_check,NA,211,209,207,NA,NA,NA
A3312800617225003_commercial_sold_to,A3312800617225003,331280,Chevak,2016-12-01,2016,12,commercial_sold_to,27624,outlier_check,26025,23983,26314,15621,NA,NA,NA
A3312800717225003_residential_customers,A3312800717225003,331280,Chevak,2017-01-01,2017,1,residential_customers,69,outlier_check,209,207,209,208,NA,NA,NA
A3312800817225003_residential_customers,A3312800817225003,331280,Chevak,2017-02-01,2017,2,residential_customers,68,outlier_check,NA,207,211,208,NA,NA,NA
A3312800622225003_fuel_used_gallons,A3312800622225003,331280,Chevak,2021-12-01,2021,12,fuel_used_gallons,37891,outlier_check,17872,12262,15660,10218,NA,NA,NA
A3312800622225003_fuel_cost,A3312800622225003,331280,Chevak,2021-12-01,2021,12,fuel_cost,100551.35,outlier_check,47428.71,32916,41557,15158,NA,NA,NA
A3312800623225003_fuel_used_gallons,A3312800623225003,331280,Chevak,2022-12-01,2022,12,fuel_used_gallons,-35982,outlier_check,14005,14196,16756,10218,NA,NA,NA
A3312800623225003_fuel_cost,A3312800623225003,331280,Chevak,2022-12-01,2022,12,fuel_cost,-144890.33,outlier_check,56393.93,41252,69961,15158,NA,NA,NA
A3312800724225003_fuel_cost,A3312800724225003,331280,Chevak,2024-01-01,2024,1,fuel_cost,88252.25,outlier_check,7894.93,48249,35311,43827,NA,NA,NA
A3312800526225003_commercial_sold_to,A3312800526225003,331280,Chevak,2025-11-01,2025,11,commercial_sold_to,33365,outlier_check,11568,11831,11568,16094,NA,NA,NA
A3312800626225003_commercial_sold_to,A3312800626225003,331280,Chevak,2025-12-01,2025,12,commercial_sold_to,33313,outlier_check,NA,11831,NA,15621,NA,NA,NA
A3312800726225003_commercial_sold_to,A3312800726225003,331280,Chevak,2026-01-01,2026,1,commercial_sold_to,36772,outlier_check,NA,NA,NA,17336,NA,NA,NA
A3312800826225003_commercial_sold_to,A3312800826225003,331280,Chevak,2026-02-01,2026,2,commercial_sold_to,31754,outlier_check,NA,NA,NA,16106,NA,NA,NA
A3312800926225003_commercial_sold_to,A3312800926225003,331280,Chevak,2026-03-01,2026,3,commercial_sold_to,34732,outlier_check,NA,NA,NA,16418,NA,NA,NA
A3312801026225003_commercial_sold_to,A3312801026225003,331280,Chevak,2026-04-01,2026,4,commercial_sold_to,31015,outlier_check,NA,NA,NA,15965,NA,NA,NA
A3312801126225003_commercial_sold_to,A3312801126225003,331280,Chevak,2026-05-01,2026,5,commercial_sold_to,0,outlier_check,NA,NA,NA,15560,NA,NA,NA
A3312801126225003_govt_facil_sold_to,A3312801126225003,331280,Chevak,2026-05-01,2026,5,govt_facil_sold_to,0,outlier_check,28465,46770,28465,53690,NA,NA,NA
A3318600216225003_fuel_used_gallons,A3318600216225003,331860,Chignik,2015-08-01,2015,8,fuel_used_gallons,8245,outlier_check,NA,4198,5074,4899,NA,NA,NA
A3318600216225003_diesel_kwh_generated,A3318600216225003,331860,Chignik,2015-08-01,2015,8,diesel_kwh_generated,113561,outlier_check,NA,55599,68956,71682,NA,NA,NA
A3318600216225003_commercial_sold_to,A3318600216225003,331860,Chignik,2015-08-01,2015,8,commercial_sold_to,72600,outlier_check,NA,22689,38453,36158,NA,NA,NA
A3318600317225003_pce_eligible_community_kwh,A3318600317225003,331860,Chignik,2016-09-01,2016,9,pce_eligible_community_kwh,0,outlier_check,6650,6702,6650,5930,NA,NA,NA
A3318600417225003_pce_eligible_community_kwh,A3318600417225003,331860,Chignik,2016-10-01,2016,10,pce_eligible_community_kwh,0,outlier_check,NA,6702,NA,6048,NA,NA,NA
A3318600517225003_pce_eligible_community_kwh,A3318600517225003,331860,Chignik,2016-11-01,2016,11,pce_eligible_community_kwh,0,outlier_check,NA,6702,NA,6048,NA,NA,NA
A3318600617225003_pce_eligible_community_kwh,A3318600617225003,331860,Chignik,2016-12-01,2016,12,pce_eligible_community_kwh,0,outlier_check,NA,6702,NA,6048,NA,NA,NA
A3318600717225003_pce_eligible_community_kwh,A3318600717225003,331860,Chignik,2017-01-01,2017,1,pce_eligible_community_kwh,0,outlier_check,NA,6664,NA,6009,NA,NA,NA
A3318600817225003_pce_eligible_community_kwh,A3318600817225003,331860,Chignik,2017-02-01,2017,2,pce_eligible_community_kwh,0,outlier_check,NA,6664,6552,5958,NA,NA,NA
A3318601017225003_amount,A3318601017225003,331860,Chignik,2017-04-01,2017,4,amount,14421.01,outlier_check,4466.71,4431,4592,3044,NA,NA,NA
A3318601117225003_diesel_kwh_generated,A3318601117225003,331860,Chignik,2017-05-01,2017,5,diesel_kwh_generated,0,outlier_check,55780,61534,76362,61536,NA,NA,NA
A3318601217225003_commercial_sold_to,A3318601217225003,331860,Chignik,2017-06-01,2017,6,commercial_sold_to,63891,outlier_check,44781,28785,44402,39392,NA,NA,NA
A3318600118225003_powerhouse_consumption_kwh,A3318600118225003,331860,Chignik,2017-07-01,2017,7,powerhouse_consumption_kwh,4957,outlier_check,2422,1598,2342,2189,NA,NA,NA
A3318601118225003_commercial_sold_to,A3318601118225003,331860,Chignik,2018-05-01,2018,5,commercial_sold_to,64049,outlier_check,13323,25438,13323,33806,NA,NA,NA
A3318601218225003_commercial_sold_to,A3318601218225003,331860,Chignik,2018-06-01,2018,6,commercial_sold_to,71408,outlier_check,NA,25438,NA,39392,NA,NA,NA
A3318600119225003_diesel_kwh_generated,A3318600119225003,331860,Chignik,2018-07-01,2018,7,diesel_kwh_generated,108503,outlier_check,101651,66742,100082,73852,NA,NA,NA
A3318600119225003_commercial_sold_to,A3318600119225003,331860,Chignik,2018-07-01,2018,7,commercial_sold_to,71922,outlier_check,NA,25438,41944,41355,NA,NA,NA
A3318600219225003_powerhouse_consumption_kwh,A3318600219225003,331860,Chignik,2018-08-01,2018,8,powerhouse_consumption_kwh,4273,outlier_check,2202,1678,2096,2399,NA,NA,NA
A3318601119225003_commercial_sold_to,A3318601119225003,331860,Chignik,2019-05-01,2019,5,commercial_sold_to,58864,outlier_check,20813,29109,27086,33806,NA,NA,NA
A3318601219225003_diesel_kwh_generated,A3318601219225003,331860,Chignik,2019-06-01,2019,6,diesel_kwh_generated,0,outlier_check,87475,60499,90806,77425,NA,NA,NA
A3318600820225003_pce_eligible_community_kwh,A3318600820225003,331860,Chignik,2020-02-01,2020,2,pce_eligible_community_kwh,0,outlier_check,6860,6410,6860,5958,NA,NA,NA
A3318600820225003_com_facil_sold_to,A3318600820225003,331860,Chignik,2020-02-01,2020,2,com_facil_sold_to,0,outlier_check,10366,8324,10366,10316,NA,NA,NA
A3318600920225003_pce_eligible_community_kwh,A3318600920225003,331860,Chignik,2020-03-01,2020,3,pce_eligible_community_kwh,500,outlier_check,NA,6410,NA,6017,NA,NA,NA
A3318600920225003_com_facil_sold_to,A3318600920225003,331860,Chignik,2020-03-01,2020,3,com_facil_sold_to,500,outlier_check,NA,8324,1837,9657,NA,NA,NA
A3318601020225003_pce_eligible_community_kwh,A3318601020225003,331860,Chignik,2020-04-01,2020,4,pce_eligible_community_kwh,1837,outlier_check,NA,6410,6860,6027,NA,NA,NA
A3318601020225003_powerhouse_consumption_kwh,A3318601020225003,331860,Chignik,2020-04-01,2020,4,powerhouse_consumption_kwh,39606,outlier_check,1444,1463,1444,1501,NA,NA,NA
A3318601120225003_diesel_kwh_generated,A3318601120225003,331860,Chignik,2020-05-01,2020,5,diesel_kwh_generated,321967,outlier_check,90171,61028,90171,61536,NA,NA,NA
A3318601120225003_powerhouse_consumption_kwh,A3318601120225003,331860,Chignik,2020-05-01,2020,5,powerhouse_consumption_kwh,68390,outlier_check,NA,1463,0,1637,NA,NA,NA
A3318601120225003_residential_sold_to,A3318601120225003,331860,Chignik,2020-05-01,2020,5,residential_sold_to,176547,outlier_check,13524,14064,14695,9958,NA,NA,NA
A3318601220225003_fuel_used_gallons,A3318601220225003,331860,Chignik,2020-06-01,2020,6,fuel_used_gallons,8269,outlier_check,NA,4321,6237,5429,NA,NA,NA
A3318601220225003_diesel_kwh_generated,A3318601220225003,331860,Chignik,2020-06-01,2020,6,diesel_kwh_generated,198357,outlier_check,NA,61028,78818,77425,NA,NA,NA
A3318601220225003_commercial_sold_to,A3318601220225003,331860,Chignik,2020-06-01,2020,6,commercial_sold_to,58720,outlier_check,43916,31684,44105,39392,NA,NA,NA
A3318601222225003_powerhouse_consumption_kwh,A3318601222225003,331860,Chignik,2022-06-01,2022,6,powerhouse_consumption_kwh,3615,outlier_check,2960,2292,2666,1707,NA,NA,NA
A3318700516225003_peak_consumption_kw,A3318700516225003,331870,Chignik Lagoon,2015-11-01,2015,11,peak_consumption_kw,78,outlier_check,NA,NA,NA,10,NA,NA,NA
A3318700616225003_peak_consumption_kw,A3318700616225003,331870,Chignik Lagoon,2015-12-01,2015,12,peak_consumption_kw,78,outlier_check,NA,NA,NA,2,NA,NA,NA
A3318700716225003_peak_consumption_kw,A3318700716225003,331870,Chignik Lagoon,2016-01-01,2016,1,peak_consumption_kw,79,outlier_check,NA,NA,NA,7,NA,NA,NA
A3318700816225003_peak_consumption_kw,A3318700816225003,331870,Chignik Lagoon,2016-02-01,2016,2,peak_consumption_kw,79,outlier_check,NA,NA,NA,5,NA,NA,NA
A3318700816225003_unbilled_sold_to,A3318700816225003,331870,Chignik Lagoon,2016-02-01,2016,2,unbilled_sold_to,25910,outlier_check,553,590,307,541,NA,NA,NA
A3318700916225003_peak_consumption_kw,A3318700916225003,331870,Chignik Lagoon,2016-03-01,2016,3,peak_consumption_kw,75,outlier_check,NA,NA,NA,4,NA,NA,NA
A3318701016225003_peak_consumption_kw,A3318701016225003,331870,Chignik Lagoon,2016-04-01,2016,4,peak_consumption_kw,75,outlier_check,NA,NA,NA,3,NA,NA,NA
A3318701116225003_peak_consumption_kw,A3318701116225003,331870,Chignik Lagoon,2016-05-01,2016,5,peak_consumption_kw,75,outlier_check,NA,NA,NA,8,NA,NA,NA
A3318701116225003_unbilled_sold_to,A3318701116225003,331870,Chignik Lagoon,2016-05-01,2016,5,unbilled_sold_to,29518,outlier_check,1684,590,1684,248,NA,NA,NA
A3318701216225003_peak_consumption_kw,A3318701216225003,331870,Chignik Lagoon,2016-06-01,2016,6,peak_consumption_kw,121,outlier_check,NA,NA,NA,3,NA,NA,NA
A3318701216225003_unbilled_sold_to,A3318701216225003,331870,Chignik Lagoon,2016-06-01,2016,6,unbilled_sold_to,26198,outlier_check,NA,590,NA,198,NA,NA,NA
A3318700117225003_peak_consumption_kw,A3318700117225003,331870,Chignik Lagoon,2016-07-01,2016,7,peak_consumption_kw,119,outlier_check,NA,NA,NA,4,NA,NA,NA
A3318700117225003_unbilled_sold_to,A3318700117225003,331870,Chignik Lagoon,2016-07-01,2016,7,unbilled_sold_to,24219,outlier_check,NA,590,NA,269,NA,NA,NA
A3318700217225003_peak_consumption_kw,A3318700217225003,331870,Chignik Lagoon,2016-08-01,2016,8,peak_consumption_kw,89,outlier_check,NA,NA,NA,5,NA,NA,NA
A3318700217225003_unbilled_sold_to,A3318700217225003,331870,Chignik Lagoon,2016-08-01,2016,8,unbilled_sold_to,18172,outlier_check,NA,590,NA,515,NA,NA,NA
A3318700317225003_peak_consumption_kw,A3318700317225003,331870,Chignik Lagoon,2016-09-01,2016,9,peak_consumption_kw,89,outlier_check,NA,NA,NA,7,NA,NA,NA
A3318700317225003_unbilled_sold_to,A3318700317225003,331870,Chignik Lagoon,2016-09-01,2016,9,unbilled_sold_to,11725,outlier_check,NA,590,NA,766,NA,NA,NA
A3318700417225003_peak_consumption_kw,A3318700417225003,331870,Chignik Lagoon,2016-10-01,2016,10,peak_consumption_kw,89,outlier_check,NA,NA,NA,6,NA,NA,NA
A3318700417225003_unbilled_sold_to,A3318700417225003,331870,Chignik Lagoon,2016-10-01,2016,10,unbilled_sold_to,18440,outlier_check,NA,590,NA,579,NA,NA,NA
A3318700517225003_peak_consumption_kw,A3318700517225003,331870,Chignik Lagoon,2016-11-01,2016,11,peak_consumption_kw,89,outlier_check,NA,NA,NA,10,NA,NA,NA
A3318700517225003_unbilled_sold_to,A3318700517225003,331870,Chignik Lagoon,2016-11-01,2016,11,unbilled_sold_to,19317,outlier_check,NA,590,60,632,NA,NA,NA
A3318700617225003_peak_consumption_kw,A3318700617225003,331870,Chignik Lagoon,2016-12-01,2016,12,peak_consumption_kw,89,outlier_check,NA,NA,NA,2,NA,NA,NA
A3318700717225003_peak_consumption_kw,A3318700717225003,331870,Chignik Lagoon,2017-01-01,2017,1,peak_consumption_kw,89,outlier_check,NA,46,NA,7,NA,NA,NA
A3318700817225003_peak_consumption_kw,A3318700817225003,331870,Chignik Lagoon,2017-02-01,2017,2,peak_consumption_kw,89,outlier_check,NA,46,NA,5,NA,NA,NA
A3318700917225003_peak_consumption_kw,A3318700917225003,331870,Chignik Lagoon,2017-03-01,2017,3,peak_consumption_kw,89,outlier_check,NA,46,NA,4,NA,NA,NA
A3318701017225003_peak_consumption_kw,A3318701017225003,331870,Chignik Lagoon,2017-04-01,2017,4,peak_consumption_kw,89,outlier_check,NA,46,46,3,NA,NA,NA
A3318701217225003_peak_consumption_kw,A3318701217225003,331870,Chignik Lagoon,2017-06-01,2017,6,peak_consumption_kw,94,outlier_check,46,46,46,3,NA,NA,NA
A3318700118225003_peak_consumption_kw,A3318700118225003,331870,Chignik Lagoon,2017-07-01,2017,7,peak_consumption_kw,94,outlier_check,NA,46,NA,4,NA,NA,NA
A3318700218225003_peak_consumption_kw,A3318700218225003,331870,Chignik Lagoon,2017-08-01,2017,8,peak_consumption_kw,87,outlier_check,NA,46,NA,5,NA,NA,NA
A3318700318225003_peak_consumption_kw,A3318700318225003,331870,Chignik Lagoon,2017-09-01,2017,9,peak_consumption_kw,98,outlier_check,NA,46,NA,7,NA,NA,NA
A3318700418225003_peak_consumption_kw,A3318700418225003,331870,Chignik Lagoon,2017-10-01,2017,10,peak_consumption_kw,85,outlier_check,NA,46,NA,6,NA,NA,NA
A3318700518225003_peak_consumption_kw,A3318700518225003,331870,Chignik Lagoon,2017-11-01,2017,11,peak_consumption_kw,82,outlier_check,NA,46,NA,10,NA,NA,NA
A3318700618225003_peak_consumption_kw,A3318700618225003,331870,Chignik Lagoon,2017-12-01,2017,12,peak_consumption_kw,123,outlier_check,NA,46,NA,2,NA,NA,NA
A3318700618225003_unbilled_sold_to,A3318700618225003,331870,Chignik Lagoon,2017-12-01,2017,12,unbilled_sold_to,12470,outlier_check,81,341,81,653,NA,NA,NA
A3318700718225003_peak_consumption_kw,A3318700718225003,331870,Chignik Lagoon,2018-01-01,2018,1,peak_consumption_kw,115,outlier_check,NA,2,0,7,NA,NA,NA
A3318700718225003_unbilled_sold_to,A3318700718225003,331870,Chignik Lagoon,2018-01-01,2018,1,unbilled_sold_to,7644,outlier_check,NA,745,1335,782,NA,NA,NA
A3318701018225003_unbilled_sold_to,A3318701018225003,331870,Chignik Lagoon,2018-04-01,2018,4,unbilled_sold_to,16823,outlier_check,93,745,93,444,NA,NA,NA
A3318701118225003_peak_consumption_kw,A3318701118225003,331870,Chignik Lagoon,2018-05-01,2018,5,peak_consumption_kw,71,outlier_check,0,2,0,8,NA,NA,NA
A3318701118225003_unbilled_sold_to,A3318701118225003,331870,Chignik Lagoon,2018-05-01,2018,5,unbilled_sold_to,18345,outlier_check,NA,745,NA,248,NA,NA,NA
A3318701218225003_unbilled_sold_to,A3318701218225003,331870,Chignik Lagoon,2018-06-01,2018,6,unbilled_sold_to,19674,outlier_check,NA,745,NA,198,NA,NA,NA
A3318700119225003_unbilled_sold_to,A3318700119225003,331870,Chignik Lagoon,2018-07-01,2018,7,unbilled_sold_to,21388,outlier_check,NA,745,NA,269,NA,NA,NA
A3318700219225003_unbilled_sold_to,A3318700219225003,331870,Chignik Lagoon,2018-08-01,2018,8,unbilled_sold_to,4389,outlier_check,NA,745,NA,515,NA,NA,NA
A3318700319225003_unbilled_sold_to,A3318700319225003,331870,Chignik Lagoon,2018-09-01,2018,9,unbilled_sold_to,4417,outlier_check,NA,745,NA,766,NA,NA,NA
A3318700419225003_unbilled_sold_to,A3318700419225003,331870,Chignik Lagoon,2018-10-01,2018,10,unbilled_sold_to,8080,outlier_check,NA,745,602,579,NA,NA,NA
A3318700519225003_peak_consumption_kw,A3318700519225003,331870,Chignik Lagoon,2018-11-01,2018,11,peak_consumption_kw,75,outlier_check,10,2,10,10,NA,NA,NA
