project_code,sales_reporting_name,date,calendar_year,calendar_month,column_tested,raw_value,median_val,mad_score,anomaly_severity
332460,Pelican,2016-11-01,2016,11,powerhouse_consumption_kwh,13667,5245.5,8,Strong
332460,Pelican,2016-12-01,2016,12,powerhouse_consumption_kwh,115654,5245.5,101,Extreme
332460,Pelican,2021-07-01,2021,7,fuel_used_gallons,350,44,5,Strong
332460,Pelican,2021-09-01,2021,9,pce_eligible_community_kwh,0,5906,7,Strong
332460,Pelican,2021-10-01,2021,10,fuel_used_gallons,856,44,12,Extreme
332460,Pelican,2021-11-01,2021,11,pce_eligible_community_kwh,0,5906,7,Strong
332460,Pelican,2021-12-01,2021,12,fuel_used_gallons,5027,44,76,Extreme
332460,Pelican,2022-01-01,2022,1,fuel_used_gallons,3461,44,52,Extreme
332460,Pelican,2022-03-01,2022,3,pce_eligible_community_kwh,0,5906,7,Strong
332460,Pelican,2022-03-01,2022,3,residential_customers,25971,72,17469,Extreme
332460,Pelican,2022-03-01,2022,3,commercial_customers,24989,27.5,4810,Extreme
332460,Pelican,2022-03-01,2022,3,com_facil_customers,24789,15.5,16709,Extreme
332460,Pelican,2022-03-01,2022,3,govt_facil_customers,297,1,30,Extreme
332460,Pelican,2022-03-01,2022,3,unbilled_customers,24436,2,2443,Extreme
332460,Pelican,2022-04-01,2022,4,fuel_used_gallons,727,44,10,Extreme
332460,Pelican,2022-09-01,2022,9,fuel_used_gallons,697,44,10,Extreme
332460,Pelican,2022-10-01,2022,10,fuel_used_gallons,3186,44,48,Extreme
332460,Pelican,2022-11-01,2022,11,fuel_used_gallons,8054,44,123,Extreme
332460,Pelican,2022-12-01,2022,12,fuel_used_gallons,7847,44,120,Extreme
332460,Pelican,2023-01-01,2023,1,fuel_used_gallons,7552,44,115,Extreme
332460,Pelican,2023-02-01,2023,2,fuel_used_gallons,2738,44,41,Extreme
332460,Pelican,2023-03-01,2023,3,fuel_used_gallons,3920,44,59,Extreme
332460,Pelican,2024-01-01,2024,1,fuel_used_gallons,3461,44,52,Extreme
332460,Pelican,2024-02-01,2024,2,fuel_used_gallons,592,44,8,Strong
332460,Pelican,2024-03-01,2024,3,fuel_used_gallons,1871,44,28,Extreme
332460,Pelican,2024-08-01,2024,8,fuel_used_gallons,1769,44,26,Extreme
332460,Pelican,2024-09-01,2024,9,govt_facil_sold_to,860,313,7,Strong
332460,Pelican,2024-10-01,2024,10,fuel_used_gallons,682,44,10,Extreme
332460,Pelican,2024-10-01,2024,10,govt_facil_sold_to,1191,313,11,Extreme
332460,Pelican,2024-11-01,2024,11,govt_facil_sold_to,2172,313,23,Extreme
332460,Pelican,2024-12-01,2024,12,fuel_used_gallons,1436,44,21,Extreme
332460,Pelican,2024-12-01,2024,12,govt_facil_sold_to,2408,313,26,Extreme
332460,Pelican,2025-01-01,2025,1,fuel_used_gallons,2789,44,42,Extreme
332460,Pelican,2025-01-01,2025,1,govt_facil_sold_to,1869,313,19,Extreme
332460,Pelican,2025-02-01,2025,2,fuel_used_gallons,4122,44,63,Extreme
332460,Pelican,2025-02-01,2025,2,govt_facil_sold_to,2415,313,26,Extreme
332460,Pelican,2025-03-01,2025,3,fuel_used_gallons,1553,44,23,Extreme
332460,Pelican,2025-03-01,2025,3,govt_facil_sold_to,1775,313,18,Extreme
332460,Pelican,2025-04-01,2025,4,govt_facil_sold_to,1613,313,16,Extreme
332460,Pelican,2025-05-01,2025,5,govt_facil_sold_to,1095,313,10,Extreme
332460,Pelican,2025-06-01,2025,6,govt_facil_sold_to,699,313,5,Strong
332470,Perryville,2016-01-01,2016,1,com_facil_sold_to,10352,0,NA,Strong
332470,Perryville,2018-11-01,2018,11,diesel_kwh_generated,116640,39731,10,Extreme
332470,Perryville,2018-12-01,2018,12,commercial_sold_to,83046,16425.5,10,Extreme
332470,Perryville,2019-01-01,2019,1,diesel_kwh_generated,107040,39731,9,Strong
332470,Perryville,2019-02-01,2019,2,diesel_kwh_generated,112560,39731,10,Extreme
332470,Perryville,2019-03-01,2019,3,diesel_kwh_generated,102880,39731,8,Strong
332470,Perryville,2019-12-01,2019,12,peak_consumption_kw,101,1,10,Extreme
332470,Perryville,2020-01-01,2020,1,peak_consumption_kw,99,1,10,Extreme
332480,Pilot Point,2017-01-01,2017,1,peak_consumption_kw,191,96,5,Strong
332480,Pilot Point,2020-10-01,2020,10,pce_eligible_residential_kwh,0,9199,7,Strong
332480,Pilot Point,2020-11-01,2020,11,pce_eligible_residential_kwh,0,9199,7,Strong
332480,Pilot Point,2021-07-01,2021,7,residential_sold_to,20436,10823,5,Strong
332480,Pilot Point,2022-07-01,2022,7,residential_sold_to,20036,10823,5,Strong
332480,Pilot Point,2023-06-01,2023,6,pce_eligible_residential_kwh,15692,9199,5,Strong
332480,Pilot Point,2023-07-01,2023,7,pce_eligible_residential_kwh,16856,9199,6,Strong
332480,Pilot Point,2023-07-01,2023,7,residential_sold_to,19326,10823,5,Strong
332480,Pilot Point,2024-01-01,2024,1,powerhouse_consumption_kwh,9848,2027.5,20,Extreme
332480,Pilot Point,2024-07-01,2024,7,pce_eligible_residential_kwh,15825,9199,5,Strong
332480,Pilot Point,2025-07-01,2025,7,pce_eligible_residential_kwh,15485,9199,5,Strong
331550,Pilot Station,2016-08-01,2016,8,residential_customers,36,132,16,Extreme
331550,Pilot Station,2016-10-01,2016,10,residential_customers,37,132,16,Extreme
331550,Pilot Station,2016-11-01,2016,11,residential_customers,36,132,16,Extreme
331550,Pilot Station,2017-01-01,2017,1,residential_customers,38,132,16,Extreme
331550,Pilot Station,2017-02-01,2017,2,residential_customers,38,132,16,Extreme
331550,Pilot Station,2018-03-01,2018,3,residential_sold_to,1061401,53910,103,Extreme
331550,Pilot Station,2021-12-01,2021,12,fuel_used_gallons,29783,12220,9,Strong
331550,Pilot Station,2023-06-01,2023,6,commercial_sold_to,8471,19726,6,Strong
331550,Pilot Station,2023-07-01,2023,7,commercial_sold_to,30201,19726,6,Strong
331550,Pilot Station,2025-11-01,2025,11,fuel_used_gallons,0,12220,6,Strong
331550,Pilot Station,2025-12-01,2025,12,fuel_used_gallons,0,12220,6,Strong
331550,Pilot Station,2026-01-01,2026,1,fuel_used_gallons,0,12220,6,Strong
331550,Pilot Station,2026-02-01,2026,2,fuel_used_gallons,0,12220,6,Strong
331550,Pilot Station,2026-03-01,2026,3,fuel_used_gallons,0,12220,6,Strong
331560,Pitkas Point,2016-06-01,2016,6,pce_eligible_community_kwh,5225,8190,5,Strong
331560,Pitkas Point,2016-07-01,2016,7,pce_eligible_community_kwh,3667,8190,7,Strong
331560,Pitkas Point,2016-08-01,2016,8,pce_eligible_community_kwh,3335,8190,8,Strong
331560,Pitkas Point,2016-08-01,2016,8,residential_customers,90,28,21,Extreme
331560,Pitkas Point,2016-09-01,2016,9,pce_eligible_community_kwh,3131,8190,8,Strong
331560,Pitkas Point,2016-10-01,2016,10,residential_customers,141,28,38,Extreme
331560,Pitkas Point,2016-11-01,2016,11,residential_customers,141,28,38,Extreme
331560,Pitkas Point,2017-01-01,2017,1,residential_customers,142,28,38,Extreme
331560,Pitkas Point,2017-02-01,2017,2,residential_customers,142,28,38,Extreme
331560,Pitkas Point,2017-06-01,2017,6,pce_eligible_community_kwh,3215,8190,8,Strong
331560,Pitkas Point,2017-07-01,2017,7,pce_eligible_community_kwh,2951,8190,8,Strong
331560,Pitkas Point,2017-08-01,2017,8,pce_eligible_community_kwh,3320,8190,8,Strong
331560,Pitkas Point,2017-09-01,2017,9,pce_eligible_community_kwh,3107,8190,8,Strong
331560,Pitkas Point,2020-11-01,2020,11,pce_eligible_community_kwh,4286,8190,6,Strong
331560,Pitkas Point,2022-06-01,2022,6,pce_eligible_community_kwh,4449,8190,6,Strong
331560,Pitkas Point,2023-06-01,2023,6,pce_eligible_community_kwh,3859,8190,7,Strong
331560,Pitkas Point,2023-07-01,2023,7,pce_eligible_community_kwh,4620,8190,6,Strong
331560,Pitkas Point,2023-08-01,2023,8,pce_eligible_community_kwh,4937,8190,5,Strong
331560,Pitkas Point,2026-01-01,2026,1,residential_sold_to,66768,11557,27,Extreme
331560,Pitkas Point,2026-01-01,2026,1,commercial_sold_to,23198,0,NA,Strong
331560,Pitkas Point,2026-01-01,2026,1,govt_facil_sold_to,65702,0,NA,Strong
331560,Pitkas Point,2026-01-01,2026,1,residential_customers,131,28,35,Extreme
332490,Platinum,2017-10-01,2017,10,pce_eligible_community_kwh,2221,907,19,Extreme
332490,Platinum,2017-10-01,2017,10,diesel_kwh_generated,29341,17006,10,Extreme
332490,Platinum,2017-10-01,2017,10,com_facil_sold_to,2221,907,19,Extreme
332390,Point Hope,2016-03-01,2016,3,powerhouse_consumption_kwh,39162,23173,6,Strong
332390,Point Hope,2020-09-01,2020,9,powerhouse_consumption_kwh,37860,23173,6,Strong
332400,Point Lay,2015-08-01,2015,8,pce_eligible_residential_kwh,0,11489,5,Strong
332400,Point Lay,2015-09-01,2015,9,pce_eligible_residential_kwh,0,11489,5,Strong
332400,Point Lay,2015-10-01,2015,10,pce_eligible_residential_kwh,0,11489,5,Strong
332400,Point Lay,2015-11-01,2015,11,pce_eligible_residential_kwh,0,11489,5,Strong
332400,Point Lay,2015-12-01,2015,12,pce_eligible_residential_kwh,0,11489,5,Strong
332400,Point Lay,2016-01-01,2016,1,pce_eligible_residential_kwh,0,11489,5,Strong
332400,Point Lay,2016-02-01,2016,2,pce_eligible_residential_kwh,0,11489,5,Strong
332400,Point Lay,2016-03-01,2016,3,pce_eligible_residential_kwh,0,11489,5,Strong
332400,Point Lay,2016-04-01,2016,4,pce_eligible_residential_kwh,0,11489,5,Strong
332400,Point Lay,2016-05-01,2016,5,pce_eligible_residential_kwh,0,11489,5,Strong
332400,Point Lay,2016-06-01,2016,6,pce_eligible_residential_kwh,0,11489,5,Strong
332400,Point Lay,2023-04-01,2023,4,pce_eligible_residential_kwh,61292,11489,21,Extreme
332590,Port Alsworth,2017-03-01,2017,3,govt_facil_sold_to,10814,6253,5,Strong
332590,Port Alsworth,2018-02-01,2018,2,powerhouse_consumption_kwh,2890,1750,5,Strong
332590,Port Alsworth,2022-07-01,2022,7,peak_consumption_kw,418,198,5,Strong
332590,Port Alsworth,2023-07-01,2023,7,pce_eligible_residential_kwh,31691,22967,5,Strong
332590,Port Alsworth,2024-02-01,2024,2,peak_consumption_kw,395,198,5,Strong
332590,Port Alsworth,2025-12-01,2025,12,diesel_kwh_generated,120579,78288,5,Strong
332590,Port Alsworth,2026-01-01,2026,1,diesel_kwh_generated,120470,78288,5,Strong
332590,Port Alsworth,2026-03-01,2026,3,peak_consumption_kw,600,198,9,Extreme
332590,Port Alsworth,2026-04-01,2026,4,peak_consumption_kw,600,198,9,Extreme
332500,Port Heiden,2016-07-01,2016,7,peak_consumption_kw,301,88.5,5,Strong
332500,Port Heiden,2016-08-01,2016,8,peak_consumption_kw,301,88.5,5,Strong
332500,Port Heiden,2016-09-01,2016,9,peak_consumption_kw,301,88.5,5,Strong
332500,Port Heiden,2016-10-01,2016,10,peak_consumption_kw,301,88.5,5,Strong
332500,Port Heiden,2016-11-01,2016,11,peak_consumption_kw,301,88.5,5,Strong
332500,Port Heiden,2016-12-01,2016,12,peak_consumption_kw,301,88.5,5,Strong
332500,Port Heiden,2017-01-01,2017,1,peak_consumption_kw,301,88.5,5,Strong
332500,Port Heiden,2017-02-01,2017,2,peak_consumption_kw,301,88.5,5,Strong
332500,Port Heiden,2017-03-01,2017,3,peak_consumption_kw,301,88.5,5,Strong
332500,Port Heiden,2017-07-01,2017,7,peak_consumption_kw,718,88.5,14,Extreme
332500,Port Heiden,2017-08-01,2017,8,peak_consumption_kw,718,88.5,14,Extreme
332500,Port Heiden,2017-09-01,2017,9,peak_consumption_kw,718,88.5,14,Extreme
332500,Port Heiden,2017-10-01,2017,10,peak_consumption_kw,718,88.5,14,Extreme
332500,Port Heiden,2019-04-01,2019,4,peak_consumption_kw,470,88.5,9,Strong
332500,Port Heiden,2019-12-01,2019,12,com_facil_sold_to,10131,4202,5,Strong
332500,Port Heiden,2020-11-01,2020,11,com_facil_sold_to,13415,4202,8,Strong
332500,Port Heiden,2023-01-01,2023,1,commercial_sold_to,39511,8925,15,Extreme
332500,Port Heiden,2023-03-01,2023,3,pce_eligible_residential_kwh,20618,12999,5,Strong
332500,Port Heiden,2023-03-01,2023,3,commercial_sold_to,19475,8925,5,Strong
332500,Port Heiden,2023-03-01,2023,3,govt_facil_sold_to,47323,10962,8,Strong
332500,Port Heiden,2023-04-01,2023,4,fuel_used_gallons,27720,4156,25,Extreme
332500,Port Heiden,2023-04-01,2023,4,diesel_kwh_generated,347100,49818,28,Extreme
332500,Port Heiden,2023-04-01,2023,4,powerhouse_consumption_kwh,9656,2604,8,Strong
332500,Port Heiden,2023-07-01,2023,7,fuel_used_gallons,10910,4156,7,Strong
332500,Port Heiden,2023-07-01,2023,7,diesel_kwh_generated,127213,49818,7,Strong
332500,Port Heiden,2023-08-01,2023,8,fuel_used_gallons,12134,4156,8,Strong
332500,Port Heiden,2023-08-01,2023,8,diesel_kwh_generated,137712,49818,8,Strong
332500,Port Heiden,2024-02-01,2024,2,pce_eligible_residential_kwh,22617,12999,6,Strong
332500,Port Heiden,2024-02-01,2024,2,residential_sold_to,38156,15442,9,Strong
332500,Port Heiden,2024-02-01,2024,2,commercial_sold_to,22729,8925,7,Strong
332500,Port Heiden,2024-02-01,2024,2,govt_facil_sold_to,42180,10962,7,Strong
332500,Port Heiden,2024-11-01,2024,11,commercial_sold_to,23902,8925,7,Strong
332500,Port Heiden,2026-01-01,2026,1,com_facil_sold_to,9572,4202,5,Strong
331570,Quinhagak,2015-07-01,2015,7,commercial_sold_to,40715,24320,6,Strong
331570,Quinhagak,2015-08-01,2015,8,commercial_sold_to,42107,24320,7,Strong
331570,Quinhagak,2015-09-01,2015,9,powerhouse_consumption_kwh,37430,2674.5,23,Extreme
331570,Quinhagak,2015-09-01,2015,9,commercial_sold_to,36465,24320,5,Strong
331570,Quinhagak,2015-10-01,2015,10,powerhouse_consumption_kwh,23244,2674.5,14,Extreme
331570,Quinhagak,2015-12-01,2015,12,commercial_sold_to,38180,24320,5,Strong
331570,Quinhagak,2016-01-01,2016,1,commercial_sold_to,39865,24320,6,Strong
331570,Quinhagak,2016-05-01,2016,5,powerhouse_consumption_kwh,9544,2674.5,5,Strong
331570,Quinhagak,2016-08-01,2016,8,residential_customers,87,184,16,Extreme
331570,Quinhagak,2016-10-01,2016,10,powerhouse_consumption_kwh,11622,2674.5,6,Strong
331570,Quinhagak,2016-10-01,2016,10,residential_customers,87,184,16,Extreme
331570,Quinhagak,2016-11-01,2016,11,residential_customers,86,184,17,Extreme
331570,Quinhagak,2016-12-01,2016,12,fuel_used_gallons,33510,9497,9,Strong
331570,Quinhagak,2017-01-01,2017,1,residential_customers,88,184,16,Extreme
331570,Quinhagak,2017-02-01,2017,2,residential_customers,89,184,16,Extreme
331570,Quinhagak,2019-09-01,2019,9,powerhouse_consumption_kwh,12448,2674.5,7,Strong
331570,Quinhagak,2020-12-01,2020,12,fuel_used_gallons,23881,9497,5,Strong
331570,Quinhagak,2021-07-01,2021,7,powerhouse_consumption_kwh,10007,2674.5,5,Strong
331570,Quinhagak,2021-08-01,2021,8,powerhouse_consumption_kwh,9420,2674.5,5,Strong
331570,Quinhagak,2023-02-01,2023,2,commercial_sold_to,8014,24320,6,Strong
331570,Quinhagak,2023-05-01,2023,5,commercial_sold_to,46053,24320,8,Strong
331570,Quinhagak,2025-11-01,2025,11,commercial_sold_to,36510,24320,5,Strong
331570,Quinhagak,2025-12-01,2025,12,commercial_sold_to,36782,24320,5,Strong
331570,Quinhagak,2026-01-01,2026,1,commercial_sold_to,43129,24320,7,Strong
331570,Quinhagak,2026-02-01,2026,2,commercial_sold_to,38212,24320,5,Strong
331570,Quinhagak,2026-03-01,2026,3,commercial_sold_to,45651,24320,8,Strong
332520,Rampart,2015-10-01,2015,10,pce_eligible_community_kwh,0,3780,5,Strong
332520,Rampart,2015-11-01,2015,11,pce_eligible_community_kwh,0,3780,5,Strong
332520,Rampart,2015-12-01,2015,12,pce_eligible_community_kwh,0,3780,5,Strong
332520,Rampart,2018-12-01,2018,12,fuel_used_gallons,3987,1931,5,Strong
332520,Rampart,2020-03-01,2020,3,fuel_used_gallons,5320,1931,9,Strong
332520,Rampart,2020-09-01,2020,9,pce_eligible_community_kwh,0,3780,5,Strong
332520,Rampart,2021-11-01,2021,11,fuel_used_gallons,3828,1931,5,Strong
332520,Rampart,2024-02-01,2024,2,powerhouse_consumption_kwh,9137,2267,9,Strong
332520,Rampart,2024-02-01,2024,2,peak_consumption_kw,7358,51,493,Extreme
332520,Rampart,2024-03-01,2024,3,peak_consumption_kw,7368,51,494,Extreme
332520,Rampart,2024-03-01,2024,3,commercial_sold_to,37895,2583.5,16,Extreme
332520,Rampart,2024-04-01,2024,4,peak_consumption_kw,7368,51,494,Extreme
332520,Rampart,2024-04-01,2024,4,commercial_sold_to,75569,2583.5,32,Extreme
332520,Rampart,2024-05-01,2024,5,powerhouse_consumption_kwh,7196,2267,6,Strong
332520,Rampart,2024-05-01,2024,5,peak_consumption_kw,7368,51,494,Extreme
332520,Rampart,2024-06-01,2024,6,fuel_used_gallons,7253,1931,14,Extreme
332520,Rampart,2024-06-01,2024,6,diesel_kwh_generated,233609,21917,30,Extreme
332520,Rampart,2024-06-01,2024,6,peak_consumption_kw,7368,51,494,Extreme
332520,Rampart,2024-07-01,2024,7,peak_consumption_kw,7368,51,494,Extreme
332520,Rampart,2024-08-01,2024,8,peak_consumption_kw,7368,51,494,Extreme
332520,Rampart,2024-09-01,2024,9,peak_consumption_kw,7368,51,494,Extreme
332520,Rampart,2024-10-01,2024,10,residential_sold_to,17438,6217,6,Strong
332520,Rampart,2024-11-01,2024,11,residential_sold_to,15898,6217,5,Strong
332520,Rampart,2024-12-01,2024,12,fuel_used_gallons,3816,1931,5,Strong
332520,Rampart,2024-12-01,2024,12,residential_sold_to,17922,6217,7,Strong
332520,Rampart,2025-01-01,2025,1,residential_sold_to,18160,6217,7,Strong
332520,Rampart,2025-02-01,2025,2,residential_sold_to,17704,6217,6,Strong
332520,Rampart,2025-10-01,2025,10,residential_sold_to,15352,6217,5,Strong
332520,Rampart,2025-10-01,2025,10,commercial_sold_to,14798,2583.5,5,Strong
332520,Rampart,2025-11-01,2025,11,residential_sold_to,16466,6217,6,Strong
332520,Rampart,2025-11-01,2025,11,commercial_sold_to,14029,2583.5,5,Strong
332520,Rampart,2025-12-01,2025,12,fuel_used_gallons,4476,1931,7,Strong
332520,Rampart,2025-12-01,2025,12,diesel_kwh_generated,57937,21917,5,Strong
332520,Rampart,2025-12-01,2025,12,residential_sold_to,22507,6217,9,Extreme
332520,Rampart,2025-12-01,2025,12,commercial_sold_to,18025,2583.5,7,Strong
332520,Rampart,2026-01-01,2026,1,residential_sold_to,21398,6217,9,Strong
332520,Rampart,2026-01-01,2026,1,commercial_sold_to,17888,2583.5,7,Strong
332520,Rampart,2026-01-01,2026,1,govt_facil_sold_to,4408,1047,5,Strong
332520,Rampart,2026-02-01,2026,2,residential_sold_to,18688,6217,7,Strong
332520,Rampart,2026-02-01,2026,2,commercial_sold_to,12777,2583.5,5,Strong
332520,Rampart,2026-03-01,2026,3,residential_sold_to,18774,6217,7,Strong
332520,Rampart,2026-03-01,2026,3,commercial_sold_to,32739,2583.5,13,Extreme
332250,Red Devil,2016-10-01,2016,10,govt_facil_sold_to,1015,304,5,Strong
332250,Red Devil,2016-11-01,2016,11,govt_facil_sold_to,1918,304,11,Extreme
332250,Red Devil,2016-12-01,2016,12,govt_facil_sold_to,2921,304,18,Extreme
332250,Red Devil,2017-01-01,2017,1,govt_facil_sold_to,2552,304,16,Extreme
332250,Red Devil,2017-02-01,2017,2,govt_facil_sold_to,2415,304,15,Extreme
332250,Red Devil,2017-03-01,2017,3,govt_facil_sold_to,2209,304,13,Extreme
332250,Red Devil,2017-04-01,2017,4,govt_facil_sold_to,2326,304,14,Extreme
332250,Red Devil,2017-11-01,2017,11,govt_facil_sold_to,1533,304,9,Strong
332250,Red Devil,2017-12-01,2017,12,govt_facil_sold_to,1956,304,12,Extreme
332250,Red Devil,2018-01-01,2018,1,govt_facil_sold_to,2225,304,13,Extreme
332250,Red Devil,2018-02-01,2018,2,govt_facil_sold_to,1741,304,10,Extreme
332250,Red Devil,2018-03-01,2018,3,govt_facil_sold_to,1017,304,5,Strong
332250,Red Devil,2020-02-01,2020,2,govt_facil_sold_to,987,304,5,Strong
332250,Red Devil,2020-12-01,2020,12,govt_facil_sold_to,1629,304,9,Extreme
332250,Red Devil,2021-01-01,2021,1,govt_facil_sold_to,1636,304,9,Extreme
332250,Red Devil,2021-02-01,2021,2,govt_facil_sold_to,1008,304,5,Strong
332250,Red Devil,2021-03-01,2021,3,govt_facil_sold_to,1109,304,6,Strong
332250,Red Devil,2021-08-01,2021,8,fuel_used_gallons,1644,745.5,8,Strong
332250,Red Devil,2021-08-01,2021,8,diesel_kwh_generated,11502,4763,5,Strong
332250,Red Devil,2022-02-01,2022,2,govt_facil_sold_to,1028,304,5,Strong
332530,Ruby,2021-06-01,2021,6,fuel_used_gallons,7895,4370,5,Strong
332530,Ruby,2022-05-01,2022,5,fuel_used_gallons,8068,4370,6,Strong
332530,Ruby,2022-05-01,2022,5,powerhouse_consumption_kwh,4365,1991,6,Strong
332530,Ruby,2023-09-01,2023,9,fuel_used_gallons,7949,4370,5,Strong
332530,Ruby,2025-11-01,2025,11,powerhouse_consumption_kwh,17400,1991,40,Extreme
331580,Russian Mission,2015-07-01,2015,7,commercial_sold_to,8044,3055,8,Strong
331580,Russian Mission,2015-08-01,2015,8,commercial_sold_to,8432,3055,9,Strong
331580,Russian Mission,2015-09-01,2015,9,commercial_sold_to,8482,3055,9,Strong
331580,Russian Mission,2015-10-01,2015,10,commercial_sold_to,8488,3055,9,Strong
331580,Russian Mission,2015-11-01,2015,11,commercial_sold_to,9018,3055,10,Extreme
331580,Russian Mission,2015-12-01,2015,12,commercial_sold_to,9796,3055,11,Extreme
331580,Russian Mission,2016-01-01,2016,1,commercial_sold_to,10700,3055,13,Extreme
331580,Russian Mission,2016-10-01,2016,10,residential_customers,176,78,66,Extreme
331580,Russian Mission,2016-11-01,2016,11,residential_customers,176,78,66,Extreme
331580,Russian Mission,2017-01-01,2017,1,residential_customers,175,78,65,Extreme
331580,Russian Mission,2017-02-01,2017,2,residential_customers,175,78,65,Extreme
331580,Russian Mission,2025-01-01,2025,1,pce_eligible_residential_kwh,41148,29729,5,Strong
331580,Russian Mission,2025-01-01,2025,1,residential_sold_to,48929,33864,5,Strong
331580,Russian Mission,2025-11-01,2025,11,fuel_used_gallons,0,6094.5,6,Strong
331580,Russian Mission,2025-11-01,2025,11,commercial_sold_to,6692,3055,6,Strong
331580,Russian Mission,2025-12-01,2025,12,fuel_used_gallons,0,6094.5,6,Strong
331580,Russian Mission,2025-12-01,2025,12,commercial_sold_to,6606,3055,6,Strong
331580,Russian Mission,2026-01-01,2026,1,fuel_used_gallons,0,6094.5,6,Strong
331580,Russian Mission,2026-01-01,2026,1,commercial_sold_to,7796,3055,8,Strong
331580,Russian Mission,2026-02-01,2026,2,fuel_used_gallons,0,6094.5,6,Strong
331580,Russian Mission,2026-02-01,2026,2,commercial_sold_to,8115,3055,8,Strong
331580,Russian Mission,2026-03-01,2026,3,fuel_used_gallons,0,6094.5,6,Strong
331580,Russian Mission,2026-03-01,2026,3,commercial_sold_to,8803,3055,9,Extreme
332550,Saint George,2015-08-01,2015,8,fuel_used_gallons,6757,3721,6,Strong
332550,Saint George,2015-09-01,2015,9,powerhouse_consumption_kwh,4656,2704,5,Strong
332550,Saint George,2016-04-01,2016,4,powerhouse_consumption_kwh,4485,2704,5,Strong
332550,Saint George,2016-08-01,2016,8,wind_kwh_generated,26488,0,NA,Strong
332550,Saint George,2016-09-01,2016,9,wind_kwh_generated,20849,0,NA,Strong
332550,Saint George,2017-06-01,2017,6,powerhouse_consumption_kwh,5841,2704,8,Strong
332550,Saint George,2017-12-01,2017,12,powerhouse_consumption_kwh,6642,2704,10,Extreme
332550,Saint George,2018-04-01,2018,4,powerhouse_consumption_kwh,5305,2704,7,Strong
332550,Saint George,2018-05-01,2018,5,fuel_used_gallons,6787,3721,6,Strong
332550,Saint George,2018-11-01,2018,11,peak_consumption_kw,869,75,36,Extreme
332550,Saint George,2021-05-01,2021,5,powerhouse_consumption_kwh,4608,2704,5,Strong
332550,Saint George,2022-06-01,2022,6,powerhouse_consumption_kwh,12769,2704,26,Extreme
332550,Saint George,2024-01-01,2024,1,fuel_used_gallons,8045,3721,8,Strong
332550,Saint George,2024-01-01,2024,1,powerhouse_consumption_kwh,5542,2704,7,Strong
332550,Saint George,2024-04-01,2024,4,powerhouse_consumption_kwh,223,2704,6,Strong
332550,Saint George,2024-05-01,2024,5,powerhouse_consumption_kwh,5183,2704,6,Strong
332550,Saint George,2024-06-01,2024,6,com_facil_sold_to,20737,6868,6,Strong
332550,Saint George,2024-11-01,2024,11,fuel_used_gallons,7765,3721,8,Strong
332550,Saint George,2024-11-01,2024,11,diesel_kwh_generated,92959,45478.5,6,Strong
332550,Saint George,2024-11-01,2024,11,powerhouse_consumption_kwh,5437,2704,7,Strong
332550,Saint George,2024-11-01,2024,11,unbilled_sold_to,17904,2732,5,Strong
331660,"Saint Mary's, Andreafsky",2015-07-01,2015,7,commercial_sold_to,53114,34036,5,Strong
331660,"Saint Mary's, Andreafsky",2015-08-01,2015,8,commercial_sold_to,56835,34036,6,Strong
331660,"Saint Mary's, Andreafsky",2015-09-01,2015,9,commercial_sold_to,62055,34036,7,Strong
331660,"Saint Mary's, Andreafsky",2015-10-01,2015,10,commercial_sold_to,62582,34036,7,Strong
331660,"Saint Mary's, Andreafsky",2015-11-01,2015,11,commercial_sold_to,66232,34036,8,Strong
331660,"Saint Mary's, Andreafsky",2015-12-01,2015,12,commercial_sold_to,66680,34036,8,Strong
331660,"Saint Mary's, Andreafsky",2016-01-01,2016,1,commercial_sold_to,68967,34036,9,Strong
331660,"Saint Mary's, Andreafsky",2019-11-01,2019,11,powerhouse_consumption_kwh,55456,9459,5,Strong
331660,"Saint Mary's, Andreafsky",2020-03-01,2020,3,powerhouse_consumption_kwh,53226,9459,5,Strong
331660,"Saint Mary's, Andreafsky",2020-09-01,2020,9,powerhouse_consumption_kwh,52358,9459,5,Strong
331660,"Saint Mary's, Andreafsky",2023-01-01,2023,1,powerhouse_consumption_kwh,91390,9459,9,Strong
331660,"Saint Mary's, Andreafsky",2024-01-01,2024,1,powerhouse_consumption_kwh,73444,9459,7,Strong
331660,"Saint Mary's, Andreafsky",2024-03-01,2024,3,diesel_kwh_generated,605330,274212,5,Strong
331660,"Saint Mary's, Andreafsky",2024-03-01,2024,3,powerhouse_consumption_kwh,57222,9459,5,Strong
331660,"Saint Mary's, Andreafsky",2024-10-01,2024,10,powerhouse_consumption_kwh,54226,9459,5,Strong
331660,"Saint Mary's, Andreafsky",2024-12-01,2024,12,diesel_kwh_generated,632354,274212,5,Strong
331660,"Saint Mary's, Andreafsky",2024-12-01,2024,12,powerhouse_consumption_kwh,79623,9459,7,Strong
331660,"Saint Mary's, Andreafsky",2025-01-01,2025,1,diesel_kwh_generated,682368,274212,6,Strong
331660,"Saint Mary's, Andreafsky",2025-01-01,2025,1,powerhouse_consumption_kwh,75635,9459,7,Strong
331660,"Saint Mary's, Andreafsky",2025-03-01,2025,3,diesel_kwh_generated,605179,274212,5,Strong
331660,"Saint Mary's, Andreafsky",2025-11-01,2025,11,commercial_sold_to,55219,34036,5,Strong
