identifier,line_no,utility,community,amount,purchased_from,powerhouse_consumption_kwh,peak_consumption_kw,residential_sold_to,commercial_sold_to,com_facil_sold_to,govt_facil_sold_to,unbilled_sold_to,most_recent_fuel_purch_price,fuel_used_gallons,non_fuel_expenses,fuel_cost,total_kwh_purchased,residential_customers,commercial_customers,com_facil_customers,govt_facil_customers,unbilled_customers,other_customers,other_customers_description,diesel_kwh_generated,hydro_kwh_generated,other_1_kwh_type,other_1_kwh_generated,other_2_kwh_type,other_2_kwh_generated,umr_month,fiscal_year,calendar_year
A3315800624225003,0,ALASKA VILLAGE ELECTRIC COOP,Russian Mission,17105.07,NA,1469,0,36050,2438,9866,36235,0,4.1303,6779,0,6634.98,0,79,7,6,8,0,0,NA,89565,0,wind,0,NA,0,December,2024,2023
A3315600624225003,0,ALASKA VILLAGE ELECTRIC COOP,Pitkas Point,5087.66,NA,0,0,11794,0,21821,0,0,3.6496,0,0,0,0,25,6,6,0,0,0,NA,0,0,wind,0,NA,0,December,2024,2023
A3315500624225003,0,ALASKA VILLAGE ELECTRIC COOP,Pilot Station,31379.18,NA,4336,0,67300,17436,22872,52962,0,3.9574,13361,0,-23107.26,0,129,15,11,13,0,0,NA,169160,0,wind,0,NA,0,December,2024,2023
A3315400624225003,0,ALASKA VILLAGE ELECTRIC COOP,Old Harbor,14727.85,NA,3451,0,28859,0,23608,10801,0,4.1652,4787,0,16068.14,0,81,30,11,5,0,0,NA,71381,0,wind,0,NA,0,December,2024,2023
A3315200624225003,0,ALASKA VILLAGE ELECTRIC COOP,Nulato,23251.82,NA,1073,0,45016,0,31178,26236,0,4.1472,9171,0,-1745.97,0,106,17,15,8,0,0,NA,111674,0,wind,0,NA,0,December,2024,2023
A3315300624225003,0,ALASKA VILLAGE ELECTRIC COOP,Nunapitchuk,23823.04,NA,0,0,68494,15389,16114,28155,0,3.7378,0,0,0,0,124,17,9,11,0,0,NA,0,0,wind,0,NA,0,December,2024,2023
A3315100624225003,0,ALASKA VILLAGE ELECTRIC COOP,Noorvik,48282.63,NA,4055,0,98254,11940,56154,32214,0,4.5452,15517,0,90663.86,0,137,17,10,20,0,0,NA,216168,0,wind,0,NA,0,December,2024,2023
A3315000624225003,0,ALASKA VILLAGE ELECTRIC COOP,Noatak,67021.81,NA,6766,0,79866,11439,31572,59539,0,10.561,14813,0,-302346.2,0,115,12,7,17,0,0,NA,195532,0,wind,0,solar,699,December,2024,2023
A3314800624225003,0,ALASKA VILLAGE ELECTRIC COOP,New Stuyahok,29378.99,NA,4305,0,57045,3439,25062,39686,0,4.91,13893,0,27089.46,0,99,18,9,22,0,0,NA,176837,0,wind,0,NA,0,December,2024,2023
A3314900624225003,0,ALASKA VILLAGE ELECTRIC COOP,Nightmute,11358.28,NA,0,0,24686,2452,11764,38229,0,4.4929,0,0,0,0,52,12,5,12,0,0,NA,0,0,wind,0,NA,0,December,2024,2023
A3314700624225003,0,ALASKA VILLAGE ELECTRIC COOP,Mt. Village,26667.85,NA,0,0,81255,28763,52301,82180,0,3.6496,0,0,0,0,162,36,15,20,0,0,NA,0,0,wind,0,NA,0,December,2024,2023
A3314600624225003,0,ALASKA VILLAGE ELECTRIC COOP,Minto,15019.21,NA,836,0,29507,0,51645,19487,0,3.4511,7947,0,-5554.96,0,76,19,6,7,0,0,NA,104723,0,wind,0,NA,0,December,2024,2023
A3314400624225003,0,ALASKA VILLAGE ELECTRIC COOP,Marshall,29443.2,NA,1836,0,62942,6448,35519,41124,0,4.1483,10485,0,99132.87,0,107,19,18,8,0,0,NA,155452,0,wind,0,NA,0,December,2024,2023
A3314500624225003,0,ALASKA VILLAGE ELECTRIC COOP,Mekoryuk,17328.47,NA,2930,0,29536,7653,18519,21340,0,4.4329,5529,0,41938.66,0,88,23,9,8,0,0,NA,84592,0,wind,0,NA,0,December,2024,2023
A3314200624225003,0,ALASKA VILLAGE ELECTRIC COOP,Koyuk,22818.4,NA,1572,0,50310,10515,26200,26840,0,4.1829,9101,0,44208.74,0,86,21,9,18,0,0,NA,122922,0,wind,0,NA,0,December,2024,2023
A3314300624225003,0,ALASKA VILLAGE ELECTRIC COOP,Lower Kalskag,16619.01,NA,0,0,39862,6120,11417,4717,0,3.8765,0,0,0,0,78,10,6,3,0,0,NA,0,0,wind,0,NA,0,December,2024,2023
A3314100624225003,0,ALASKA VILLAGE ELECTRIC COOP,Kivalina,23168.71,NA,3783,0,51806,9480,64414,11134,0,4.6482,11863,0,113946.43,0,86,25,9,8,0,0,NA,144113,0,wind,0,NA,0,December,2024,2023
A3314000624225003,0,ALASKA VILLAGE ELECTRIC COOP,Kiana,36502.61,NA,3643,0,70662,21035,40416,34514,0,4.9631,13151,0,60347.94,0,109,27,13,6,0,0,NA,178472,0,wind,0,NA,0,December,2024,2023
A3313900624225003,0,ALASKA VILLAGE ELECTRIC COOP,Kasigluk,28396.33,NA,11564,0,69074,0,31596,24753,0,3.7378,19246,0,95994.21,0,113,12,12,14,0,0,NA,264712,0,wind,24099,NA,0,December,2024,2023
A3313800624225003,0,ALASKA VILLAGE ELECTRIC COOP,Kaltag,11891.61,NA,1571,0,22614,0,11634,17381,0,4.1378,4433,0,7877.1,0,68,9,10,11,0,0,NA,56925,0,wind,0,NA,0,December,2024,2023
A3313700624225003,0,ALASKA VILLAGE ELECTRIC COOP,Huslia,22571.07,NA,4028,0,55955,0,33860,22233,0,4.0442,8787,0,40308.55,0,108,27,14,11,0,0,NA,118619,0,wind,0,NA,0,December,2024,2023
A3313500624225003,0,ALASKA VILLAGE ELECTRIC COOP,Holy Cross,17659.09,NA,2651,0,27713,0,23088,10446,0,4.3289,5046,0,23870.01,0,68,14,10,9,0,0,NA,64892,0,wind,0,NA,0,December,2024,2023
A3313400624225003,0,ALASKA VILLAGE ELECTRIC COOP,Grayling,16876.61,NA,6169,0,25609,2153,19284,7241,0,4.8291,4878,0,17432.15,0,63,22,10,5,0,0,NA,63208,0,wind,0,NA,0,December,2024,2023
A3313600624225003,0,ALASKA VILLAGE ELECTRIC COOP,Hooper Bay,57560.39,NA,6389,0,146327,38407,76975,60665,0,4.5122,19669,0,232652.27,0,257,35,7,29,0,0,NA,289612,0,wind,51855,NA,0,December,2024,2023
A3311400624225003,0,ALASKA POWER & TELEPHONE,Hollis,2972.04,Black Bear L/ SF / Hilangaay,1504,0,66645,346911,0,785,0,3.6,0,0,0,0,133,25,0,8,0,0,NA,0,0,wind,0,NA,0,December,2024,2023
A3311500624225003,0,ALASKA POWER & TELEPHONE,Hydaburg,3964.77,NA,3297,0,57515,34532,16425,25865,0,3.6,0,0,0,0,112,47,10,12,0,0,NA,0,0,wind,0,NA,0,December,2024,2023
A3311600624225003,0,ALASKA POWER & TELEPHONE,Mentasta,8580.38,NA,0,0,18914,11809,4608,10136,0,3.6,0,0,0,0,59,10,7,5,0,0,NA,0,0,wind,0,NA,0,December,2024,2023
A3311550624225003,0,ALASKA POWER & TELEPHONE,Klawock,13684.09,NA,17846,0,220896,390206,57555,34575,0,3.6,0,0,0,0,402,141,21,15,0,0,NA,0,0,wind,0,NA,0,December,2024,2023
A3311100624225003,0,ALASKA POWER & TELEPHONE,Eagle; Eagle Village,15350.86,NA,6581,113,22296,11718,6472,20181,0,4.097,5220,0,21386.34,0,141,17,11,17,0,0,NA,77258,0,wind,0,solar,59,December,2024,2023
A3311000624225003,0,ALASKA POWER & TELEPHONE,Dot Lake; Dot Lake Village,3614.84,NA,0,0,8637,14497,5686,8935,0,4.1,0,0,0,0,25,10,6,4,0,0,NA,0,0,wind,0,NA,0,December,2024,2023
A3311300624225003,0,ALASKA POWER & TELEPHONE,Healy Lake,1978.73,NA,346,29,1454,2358,6229,0,0,3.9729,1182,0,4695.97,0,7,2,3,0,0,0,NA,10387,0,wind,0,NA,0,December,2024,2023
A3311200624225003,0,ALASKA POWER & TELEPHONE,Haines; Covenant Life,14626.23,"Lutak, Goat L, Kasidaya, IP",38979,2366,523613,463810,102126,121922,0,3.5413,353,0,1250.08,1281650,1184,328,36,31,0,0,NA,3361,0,wind,0,NA,0,December,2024,2023
A3310600624225003,0,ALASKA POWER & TELEPHONE,Bettles; Evansville,4109.57,NA,2221,79,7431,7248,5958,9634,0,4.2924,3312,0,14216.43,0,31,13,8,14,0,0,NA,37900,0,wind,0,NA,0,December,2024,2023
A3310700624225003,0,ALASKA POWER & TELEPHONE,Chistochina,6181.61,NA,125,0,13081,15340,2697,1574,0,3.6,0,0,0,0,49,16,2,2,0,0,NA,0,0,wind,0,NA,0,December,2024,2023
A3310500624225003,0,ALASKA POWER & TELEPHONE,Allakaket; Alatna,25804.08,NA,4926,125,22062,2584,13954,19003,0,7.3,4567,0,33339.1,0,79,8,18,7,0,0,NA,67635,0,wind,0,NA,0,December,2024,2023
A3310900624225003,0,ALASKA POWER & TELEPHONE,Craig,20871.01,Black Bear L/ SF / Hilangaay,26826,11694,347413,298103,109600,78806,0,3.6,37904,0,136454.4,2503867,649,321,42,25,0,0,NA,528198,0,wind,0,NA,0,December,2024,2023
A3310800624225003,0,ALASKA POWER & TELEPHONE,Coffman Cove,4435.52,Black Bear L/ SF / Hilangaay,3948,0,80067,19546,9111,5685,0,3.6,0,0,0,0,197,53,14,3,0,0,NA,0,0,wind,0,NA,0,December,2024,2023
A3310200624225003,0,AKIACHAK NATIVE COMMUNITY,Akiachak,26649.15,NA,2282,600,77465,30997,22331,37917,3309,4.2834,18581,39314.42,79589.86,0,196,39,12,10,3,0,NA,203173,0,wind,0,NA,0,December,2024,2023
A3310400624225003,0,CITY OF AKUTAN,Akutan,26873.91,NA,7919,118,21270,19101,15388,304,0,4.3575,5453,59700.38,23761.45,0,45,23,11,1,0,0,NA,52897,16734,wind,0,NA,0,December,2024,2023
A3310050624225003,0,TDX ADAK GENERATING LLC,Adak,12179.52,NA,42217,245,11647,24682,16858,32981,0,5.65,13822,0,78094.3,0,64,81,13,15,0,0,NA,156796,0,wind,0,NA,0,December,2024,2023
A3313300624225003,0,ALASKA VILLAGE ELECTRIC COOP,Goodnews Bay,19144.69,NA,987,0,46279,3256,16997,11061,0,4.2572,5832,0,36527.33,0,79,10,9,6,0,0,NA,81655,0,wind,0,NA,0,December,2024,2023
A3313200624225003,0,ALASKA VILLAGE ELECTRIC COOP,Gambell,38604.19,NA,4195,0,85374,25007,41394,50162,0,4.3269,15815,0,43438.34,0,166,15,14,20,0,0,NA,218306,0,wind,0,NA,0,December,2024,2023
A3313000624225003,0,ALASKA VILLAGE ELECTRIC COOP,Elim,25424.63,NA,1515,0,53228,5687,28426,30194,0,4.3361,9424,0,62534.06,0,88,19,10,19,0,0,NA,125174,0,wind,0,NA,0,December,2024,2023
A3313100624225003,0,ALASKA VILLAGE ELECTRIC COOP,Emmonak,58198.13,NA,7185,0,113210,46290,86755,67238,0,4.0057,34800,0,213995.87,0,209,40,20,27,0,0,NA,488092,0,wind,57649,NA,0,December,2024,2023
A3312800624225003,0,ALASKA VILLAGE ELECTRIC COOP,Chevak,51748.42,NA,10241,0,110433,12876,56112,55489,0,4.5042,12987,0,7894.93,0,205,26,9,17,0,0,NA,159436,0,wind,97232,NA,0,December,2024,2023
A3312900624225003,0,ALASKA VILLAGE ELECTRIC COOP,Eek,25130.96,NA,2573,0,60053,11292,19265,25168,0,4.6432,9249,0,8019.21,0,111,29,5,6,0,0,NA,121927,0,wind,0,NA,0,December,2024,2023
A3312700624225003,0,ALASKA VILLAGE ELECTRIC COOP,Brevig Mission,16099.81,NA,6534,0,52922,5413,27682,36017,0,2.7459,9137,0,48699.57,0,85,15,8,21,0,0,NA,129360,0,wind,0,NA,0,December,2024,2023
A3312600624225003,0,ALASKA VILLAGE ELECTRIC COOP,Anvik,6576.92,NA,734,0,11244,0,10512,7381,0,4.0985,2913,0,8973.16,0,34,11,9,11,0,0,NA,33361,0,wind,0,NA,0,December,2024,2023
A3312200624225003,0,ALASKA POWER & TELEPHONE,Tok; Tanacross,147229.48,NA,14800,1857,402606,310570,63740,117105,0,3.4449,73369,0,252748.87,0,794,149,34,49,0,0,NA,1085200,0,wind,0,NA,0,December,2024,2023
A3312300624225003,0,ALASKA POWER & TELEPHONE,Whale Pass,1369.74,NA,1978,81,27801,6032,507,2354,0,3.6,4010,0,14436,0,86,15,2,3,0,0,NA,42755,0,wind,0,NA,0,December,2024,2023
A3312500624225003,0,ALASKA VILLAGE ELECTRIC COOP,Ambler,28066.85,NA,6625,0,49980,3247,18532,36808,0,5.6647,10170,0,41591.39,0,77,12,12,9,0,0,NA,123906,0,wind,0,NA,0,December,2024,2023
A3312400624225003,0,ALASKA VILLAGE ELECTRIC COOP,Alakanuk,38361.5,NA,0,0,81139,12799,45978,49685,0,4.0057,0,0,0,0,153,21,9,16,0,0,NA,0,0,wind,0,NA,0,December,2024,2023
A3311900624225003,0,ALASKA POWER & TELEPHONE,Skagway,7171.77,Goat Lake & Kasidaya,16863,2300,269654,474910,69853,127432,0,3.5413,594,0,2103.53,902207,613,611,40,58,0,0,NA,7513,86549,wind,0,NA,0,December,2024,2023
A3311800624225003,0,ALASKA POWER & TELEPHONE,Northway; Northway Village,18200.68,NA,1344,206,35519,31258,11209,22945,0,3.55,8235,0,29234.25,0,92,19,10,16,0,0,NA,113600,0,wind,0,NA,0,December,2024,2023
A3311700624225003,0,ALASKA POWER & TELEPHONE,Naukati,1904.7,NA,2184,0,44067,12511,0,4535,0,3.6,0,0,0,0,89,19,0,2,0,0,NA,0,0,wind,0,NA,0,December,2024,2023
A3312000624225003,0,ALASKA POWER & TELEPHONE,Tetlin,9270.06,NA,0,0,21076,5253,8583,8133,0,4.1,0,0,0,0,55,6,5,4,0,0,NA,0,0,wind,0,NA,0,December,2024,2023
A3312100624225003,0,ALASKA POWER & TELEPHONE,Thorne Bay; Kasaan,9178.46,NA,5659,0,160698,77050,29076,49613,0,3.6,0,0,0,0,314,133,28,31,0,0,NA,0,0,wind,0,NA,0,December,2024,2023
A3311950624225003,0,ALASKA POWER & TELEPHONE,Slana,9742.24,NA,2602,214,28391,7397,110,10187,0,3.6,11253,0,40510.8,0,72,12,1,5,0,0,NA,140526,0,wind,0,NA,0,December,2024,2023
A3311950724225003,0,ALASKA POWER & TELEPHONE,Slana,10284.82,NA,3007,245,31104,8284,128,10833,0,3.6,12073,0,43462.8,0,71,12,1,5,0,0,NA,152514,0,wind,0,NA,0,January,2024,2024
A3312100724225003,0,ALASKA POWER & TELEPHONE,Thorne Bay; Kasaan,9798.13,NA,6015,0,188746,81809,30932,53140,0,3.6,0,0,0,0,315,135,26,33,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3312000724225003,0,ALASKA POWER & TELEPHONE,Tetlin,9191.39,NA,0,0,23262,5168,8158,7884,0,4.1,0,0,0,0,55,6,5,4,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3311700724225003,0,ALASKA POWER & TELEPHONE,Naukati,2059.51,NA,2616,0,53330,13739,0,6108,0,3.6,0,0,0,0,89,19,0,2,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3311800724225003,0,ALASKA POWER & TELEPHONE,Northway; Northway Village,20071.83,NA,2088,221,41184,36265,13093,26854,0,3.55,9382,0,33306.1,0,91,18,10,16,0,0,NA,128000,0,wind,0,NA,0,January,2024,2024
A3311900724225003,0,ALASKA POWER & TELEPHONE,Skagway,7557.38,Goat Lake & Kasidaya,20959,2315,297223,504600,70008,139041,0,3.5413,13082,0,46327.28,808306,608,604,30,67,0,0,NA,194069,76217,wind,0,NA,0,January,2024,2024
A3312400724225003,0,ALASKA VILLAGE ELECTRIC COOP,Alakanuk,55602.38,NA,0,0,92381,16135,56187,62921,0,5.0986,0,0,0,0,152,21,9,16,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3312500724225003,0,ALASKA VILLAGE ELECTRIC COOP,Ambler,35240.84,NA,7272,0,62930,4149,20721,43876,0,6.2956,12271,0,79289.07,0,79,12,12,9,0,0,NA,149089,0,wind,0,NA,0,January,2024,2024
A3312300724225003,0,ALASKA POWER & TELEPHONE,Whale Pass,1363.1,NA,2721,87,28630,7105,543,1944,0,3.6,4424,0,15926.4,0,86,15,2,3,0,0,NA,45961,0,wind,0,NA,0,January,2024,2024
A3312200724225003,0,ALASKA POWER & TELEPHONE,Tok; Tanacross,156482.14,NA,22567,1905,463480,312096,66776,119778,0,4.1,80486,0,329992.6,0,797,155,34,47,0,0,NA,1171347,0,wind,0,NA,0,January,2024,2024
A3312600724225003,0,ALASKA VILLAGE ELECTRIC COOP,Anvik,7654.61,NA,963,0,13429,0,12468,8787,0,4.088,3390,0,13858.32,0,35,11,9,11,0,0,NA,39953,0,wind,0,NA,0,January,2024,2024
A3312700724225003,0,ALASKA VILLAGE ELECTRIC COOP,Brevig Mission,30426.78,NA,7187,0,57589,5954,30715,38789,0,4.9336,10864,0,53436.76,0,88,16,8,21,0,0,NA,131596,0,wind,0,NA,0,January,2024,2024
A3312900724225003,0,ALASKA VILLAGE ELECTRIC COOP,Eek,29050.53,NA,3992,0,70042,15264,23477,27378,0,4.8046,10642,0,50745.31,0,111,29,5,6,0,0,NA,143132,0,wind,0,NA,0,January,2024,2024
A3312800724225003,0,ALASKA VILLAGE ELECTRIC COOP,Chevak,54991.11,NA,8703,0,128794,15912,61545,60256,0,4.5042,19745,0,88252.25,0,206,26,9,17,0,0,NA,251269,0,wind,35492,NA,0,January,2024,2024
A3313100724225003,0,ALASKA VILLAGE ELECTRIC COOP,Emmonak,79642.55,NA,8612,0,132590,47791,94836,77440,0,5.0986,40104,0,203888.74,0,209,39,20,27,0,0,NA,561677,0,wind,64699,NA,0,January,2024,2024
A3313000724225003,0,ALASKA VILLAGE ELECTRIC COOP,Elim,32199.83,NA,1682,0,58182,5865,33514,37630,0,5.1175,10755,0,54876.31,0,89,19,10,19,0,0,NA,144659,0,wind,0,NA,0,January,2024,2024
A3313200724225003,0,ALASKA VILLAGE ELECTRIC COOP,Gambell,54272.03,NA,4849,0,104566,29717,44916,45583,0,5.2794,18130,0,95343.86,0,165,14,14,20,0,0,NA,248684,0,wind,0,NA,0,January,2024,2024
A3313300724225003,0,ALASKA VILLAGE ELECTRIC COOP,Goodnews Bay,21671,NA,1142,0,51808,3498,20218,14323,0,4.2572,6954,0,29633.78,0,78,9,10,7,0,0,NA,94354,0,wind,0,NA,0,January,2024,2024
A3313400724225003,0,ALASKA VILLAGE ELECTRIC COOP,Grayling,17116.17,NA,7658,0,30404,2643,23997,9564,0,4.2414,6179,0,26207.61,0,64,23,9,5,0,0,NA,78102,0,wind,0,NA,0,January,2024,2024
A3310050724225003,0,TDX ADAK GENERATING LLC,Adak,13696.59,NA,40040,240,16294,26220,19943,39238,0,5.65,13683,0,77308.95,0,63,81,13,14,0,0,NA,158929,0,wind,0,NA,0,January,2024,2024
A3310100724225003,0,AKHIOK/KAGUYAK ELECTRIC,Akhiok,4644.91,NA,3852,109,12648,14767,9947,1269,0,3.4106,2760,3000,9413.26,0,29,6,1,10,0,0,NA,45738,0,wind,0,NA,0,January,2024,2024
A3310400724225003,0,CITY OF AKUTAN,Akutan,23821.43,NA,7250,111,18270,15603,13567,220,0,4.3575,4441,88289.39,19351.66,0,45,23,11,1,0,0,NA,51555,9181,wind,0,NA,0,January,2024,2024
A3310200724225003,0,AKIACHAK NATIVE COMMUNITY,Akiachak,28450.95,NA,2469,507,84832,37861,24641,39976,5219,4.2834,16499,42262.31,70671.82,0,194,39,12,10,3,0,NA,215114,0,wind,0,NA,0,January,2024,2024
A3310800724225003,0,ALASKA POWER & TELEPHONE,Coffman Cove,4866.52,Black Bear L/ SF / Hilangaay,4692,0,92631,21666,9657,6926,0,3.6,0,0,0,0,197,53,14,3,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3310900724225003,0,ALASKA POWER & TELEPHONE,Craig,21659.84,Black Bear L/ SF / Hilangaay,28350,11514,386874,344885,113209,70762,0,3.6,20249,0,72896.4,2875792,652,326,36,23,0,0,NA,280319,0,wind,0,NA,0,January,2024,2024
A3310500724225003,0,ALASKA POWER & TELEPHONE,Allakaket; Alatna,28165.51,NA,5421,134,25823,3526,17058,19596,0,7.3,5678,0,41449.4,0,80,10,16,7,0,0,NA,75528,0,wind,0,NA,0,January,2024,2024
A3310700724225003,0,ALASKA POWER & TELEPHONE,Chistochina,7685.68,NA,130,0,16542,19721,3176,0,0,3.6,0,0,0,0,49,16,2,2,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3310600724225003,0,ALASKA POWER & TELEPHONE,Bettles; Evansville,4545.65,NA,2364,87,12454,7148,6532,10743,0,4.2924,3620,0,15538.49,0,31,13,8,14,0,0,NA,43500,0,wind,0,NA,0,January,2024,2024
A3311200724225003,0,ALASKA POWER & TELEPHONE,Haines; Covenant Life,15405.03,"Lutak, Goat L, Kasidaya, IP",38696,2983,573842,525265,110037,115333,0,3.5413,3576,0,12663.69,1393260,1184,333,34,31,0,0,NA,44321,0,wind,0,NA,0,January,2024,2024
A3311300724225003,0,ALASKA POWER & TELEPHONE,Healy Lake,2266.89,NA,281,26,1890,2122,7493,0,0,3.9729,761,0,3023.38,0,7,2,3,0,0,0,NA,13081,0,wind,0,NA,0,January,2024,2024
A3311000724225003,0,ALASKA POWER & TELEPHONE,Dot Lake; Dot Lake Village,3831.92,NA,0,0,11136,16701,6188,9105,0,4.1,0,0,0,0,25,10,6,4,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3311100724225003,0,ALASKA POWER & TELEPHONE,Eagle; Eagle Village,17712.49,NA,6085,156,26788,13821,6734,23268,0,4.097,6437,0,26372.39,0,138,17,11,17,0,0,NA,83574,0,wind,0,solar,64,January,2024,2024
A3311550724225003,0,ALASKA POWER & TELEPHONE,Klawock,14548.78,NA,16653,0,259058,379610,59146,35970,0,3.6,0,0,0,0,398,141,20,16,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3311600724225003,0,ALASKA POWER & TELEPHONE,Mentasta,9273.45,NA,0,0,19230,13174,5266,9729,0,3.6,0,0,0,0,59,11,7,4,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3311500724225003,0,ALASKA POWER & TELEPHONE,Hydaburg,4372.64,NA,3453,0,66673,44640,17745,27929,0,3.6,0,0,0,0,113,48,8,12,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3311400724225003,0,ALASKA POWER & TELEPHONE,Hollis,3397.46,Black Bear L/ SF / Hilangaay,1881,0,82460,323928,0,976,0,3.6,0,0,0,0,133,25,0,8,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3313600724225003,0,ALASKA VILLAGE ELECTRIC COOP,Hooper Bay,63890.15,NA,8739,0,166840,42348,83542,68317,0,4.5122,24463,0,109953.85,0,257,35,7,29,0,0,NA,346048,0,wind,36596,NA,0,January,2024,2024
A3313500724225003,0,ALASKA VILLAGE ELECTRIC COOP,Holy Cross,16300.95,NA,2628,0,37724,0,27692,9756,0,4.1476,5757,0,23877.73,0,67,14,10,9,0,0,NA,77944,0,wind,0,NA,0,January,2024,2024
A3313700724225003,0,ALASKA VILLAGE ELECTRIC COOP,Huslia,25417.9,NA,4860,0,64946,0,42689,28060,0,4.0442,11060,0,44728.85,0,107,29,14,11,0,0,NA,144753,0,wind,0,NA,0,January,2024,2024
A3313800724225003,0,ALASKA VILLAGE ELECTRIC COOP,Kaltag,14330.37,NA,2153,0,27062,0,13319,21284,0,4.092,5339,0,21847.19,0,68,9,10,11,0,0,NA,69032,0,wind,0,solar,10,January,2024,2024
A3313900724225003,0,ALASKA VILLAGE ELECTRIC COOP,Kasigluk,40370.7,NA,13520,0,74365,0,36264,27630,0,4.9267,21615,0,106203.14,0,112,12,12,14,0,0,NA,285424,0,wind,38500,NA,0,January,2024,2024
A3314000724225003,0,ALASKA VILLAGE ELECTRIC COOP,Kiana,41501.04,NA,3619,0,87836,24435,44747,40859,0,5.2606,15432,0,80761.83,0,110,27,13,6,0,0,NA,211319,0,wind,0,NA,0,January,2024,2024
A3314100724225003,0,ALASKA VILLAGE ELECTRIC COOP,Kivalina,30553.5,NA,4835,0,67846,3445,68788,15910,0,5.1449,12858,0,65924.25,0,85,25,9,8,0,0,NA,172014,0,wind,0,NA,0,January,2024,2024
A3314300724225003,0,ALASKA VILLAGE ELECTRIC COOP,Lower Kalskag,24266.27,NA,0,0,46613,6987,12831,5602,0,5.2594,0,0,0,0,76,10,6,3,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3314200724225003,0,ALASKA VILLAGE ELECTRIC COOP,Koyuk,33672.33,NA,1837,0,63003,11728,33388,33590,0,5.2492,11041,0,57799.64,0,86,20,9,18,0,0,NA,148940,0,wind,0,NA,0,January,2024,2024
A3314500724225003,0,ALASKA VILLAGE ELECTRIC COOP,Mekoryuk,19241.43,NA,3327,0,33048,8737,23925,26067,0,4.4329,6674,0,29646.58,0,87,23,9,8,0,0,NA,99865,0,wind,0,NA,0,January,2024,2024
A3314400724225003,0,ALASKA VILLAGE ELECTRIC COOP,Marshall,34098.4,NA,2679,0,74963,6943,43342,48500,0,4.21,12600,0,53046,0,109,20,18,8,0,0,NA,183264,0,wind,0,NA,0,January,2024,2024
A3314600724225003,0,ALASKA VILLAGE ELECTRIC COOP,Minto,17335.02,NA,964,0,44828,0,39715,32869,0,3.6568,10568,0,35407.03,0,75,16,6,10,0,0,NA,126996,0,wind,0,NA,0,January,2024,2024
A3314700724225003,0,ALASKA VILLAGE ELECTRIC COOP,Mt. Village,35138.48,NA,0,0,97159,35384,64363,96318,0,4.0166,0,0,0,0,161,33,15,20,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3314900724225003,0,ALASKA VILLAGE ELECTRIC COOP,Nightmute,14632.16,NA,0,0,31324,2960,12670,22191,0,4.5504,0,0,0,0,53,13,5,12,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3314800724225003,0,ALASKA VILLAGE ELECTRIC COOP,New Stuyahok,34003.4,NA,4094,0,63678,3998,29554,45316,0,4.91,15074,0,73746.53,0,100,17,9,22,0,0,NA,199624,0,wind,0,NA,0,January,2024,2024
A3315000724225003,0,ALASKA VILLAGE ELECTRIC COOP,Noatak,72800.49,NA,9203,0,94154,12519,35709,71085,0,10.7199,16521,0,177103.47,0,116,13,7,17,0,0,NA,231518,0,wind,0,solar,1047,January,2024,2024
A3315100724225003,0,ALASKA VILLAGE ELECTRIC COOP,Noorvik,61820.47,NA,4410,0,113735,13789,64171,40145,0,5.2977,18609,0,98329.96,0,139,17,10,20,0,0,NA,259011,0,wind,20,NA,0,January,2024,2024
A3315300724225003,0,ALASKA VILLAGE ELECTRIC COOP,Nunapitchuk,33892.67,NA,0,0,76390,17360,18458,33125,0,4.9267,0,0,0,0,123,17,9,11,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
A3315200724225003,0,ALASKA VILLAGE ELECTRIC COOP,Nulato,24824.09,NA,1375,0,54080,0,35248,28873,0,4.1472,9841,0,40812.6,0,106,17,15,8,0,0,NA,127305,0,wind,0,NA,0,January,2024,2024
A3315400724225003,0,ALASKA VILLAGE ELECTRIC COOP,Old Harbor,16841.92,NA,4115,0,34247,0,29206,13915,0,4.2654,5564,0,22331.67,0,81,30,11,5,0,0,NA,85156,0,wind,0,NA,0,January,2024,2024
A3315500724225003,0,ALASKA VILLAGE ELECTRIC COOP,Pilot Station,35095.73,NA,3944,0,78808,19822,29988,66071,0,3.9574,17013,0,67327.25,0,129,16,11,13,0,0,NA,206217,0,wind,0,NA,0,January,2024,2024
A3315600724225003,0,ALASKA VILLAGE ELECTRIC COOP,Pitkas Point,5907.19,NA,0,0,12695,0,24189,0,0,4.0166,0,0,0,0,24,6,6,0,0,0,NA,0,0,wind,0,NA,0,January,2024,2024
